tick,pop,avg_dist,at_food,decisions_made
1,100,84.9,0
2,100,84.9,0
3,100,84.9,0
4,100,84.9,0
5,100,84.9,0
6,100,84.9,0
7,100,84.9,0
8,100,84.9,0
9,100,84.9,0
10,100,84.9,0
11,100,84.9,0
12,100,84.9,0
13,100,84.9,0
14,100,84.9,0
15,100,84.9,0
16,100,84.9,0
17,100,84.9,0
18,100,84.9,0
19,100,84.9,0
20,100,84.9,0
21,100,84.9,0
22,100,84.9,0
23,100,84.9,0
24,100,84.9,0
25,100,84.9,0
26,100,84.9,0
27,100,84.9,0
28,100,84.9,0
29,100,84.9,0
30,100,84.9,0
31,100,84.9,0
32,100,84.9,0
33,100,84.9,0
34,100,84.9,0
35,100,84.9,0
36,100,84.9,0
37,100,84.9,0
38,100,84.9,0
39,100,84.9,0
40,100,84.9,0
41,100,84.9,0
42,100,84.9,0
43,100,84.9,0
44,100,84.9,0
45,100,84.9,0
46,100,84.9,0
47,100,84.9,0
48,100,84.9,0
49,100,84.9,0
50,100,84.9,0
51,100,84.9,0
52,100,84.9,0
53,100,84.9,0
54,100,84.9,0
55,100,84.9,0
56,100,84.9,0
57,100,84.9,0
58,100,84.9,0
59,100,84.9,0
60,100,84.9,0
61,100,84.9,0
62,100,84.9,0
63,100,84.9,0
64,100,84.9,0
65,100,84.9,0
66,100,84.9,0
67,100,84.9,0
68,100,84.9,0
69,100,84.9,0
70,100,84.9,0
71,100,84.9,0
72,100,84.9,0
73,100,84.9,0
74,100,84.9,0
75,100,84.9,0
76,100,84.9,0
77,100,84.9,0
78,100,84.9,0
79,100,84.9,0
80,100,84.9,0
81,100,84.9,0
82,100,84.9,0
83,100,84.9,0
84,100,84.9,0
85,100,84.9,0
86,100,84.9,0
87,100,84.9,0
88,100,84.9,0
89,100,84.9,0
90,100,84.9,0
91,100,84.9,0
92,100,84.9,0
93,100,84.9,0
94,100,84.9,0
95,100,84.9,0
96,100,84.9,0
97,100,84.9,0
98,100,84.9,0
99,100,84.9,0
100,100,84.9,0
101,100,84.9,0
102,100,84.9,0
103,100,84.9,0
104,100,84.9,0
105,100,84.9,0
106,100,84.9,0
107,100,84.9,0
108,100,84.9,0
109,100,84.9,0
110,100,84.9,0
111,100,84.9,0
112,100,84.9,0
113,100,84.9,0
114,100,84.9,0
115,100,84.9,0
116,100,84.9,0
117,100,84.9,0
118,100,84.9,0
119,100,84.9,0
120,100,84.9,0
121,100,84.9,0
122,100,84.9,0
123,100,84.9,0
124,100,84.9,0
125,100,84.9,0
126,100,84.9,0
127,100,84.9,0
128,100,84.9,0
129,100,84.9,0
130,100,84.9,0
131,100,84.9,0
132,100,84.9,0
133,100,84.9,0
134,100,84.9,0
135,100,84.9,0
136,100,84.9,0
137,100,84.9,0
138,100,84.9,0
139,100,84.9,0
140,100,84.9,0
141,100,84.9,0
142,100,84.9,0
143,100,84.9,0
144,100,84.9,0
145,100,84.9,0
146,100,84.9,0
147,100,84.9,0
148,100,84.9,0
149,100,84.9,0
150,100,84.9,0
151,100,84.9,0
152,100,84.9,0
153,100,84.9,0
154,100,84.9,0
155,100,84.9,0
156,100,84.9,0
157,100,84.9,0
158,100,84.9,0
159,100,84.9,0
160,100,84.9,0
161,100,84.9,0
162,100,84.9,0
163,100,84.9,0
164,100,84.9,0
165,100,84.9,0
166,100,84.9,0
167,100,84.9,0
168,100,84.9,0
169,100,84.9,0
170,100,84.9,0
171,100,84.9,0
172,100,84.9,0
173,100,84.9,0
174,100,84.9,0
175,100,84.9,0
176,100,84.9,0
177,100,84.9,0
178,100,84.9,0
179,100,84.9,0
180,100,84.9,0
181,100,84.9,0
182,100,84.9,0
183,100,84.9,0
184,100,84.9,0
185,100,84.9,0
186,100,84.9,0
187,100,84.9,0
188,100,84.9,0
189,100,84.9,0
190,100,84.9,0
191,100,84.9,0
192,100,84.9,0
193,100,84.9,0
194,100,84.9,0
195,100,84.9,0
196,100,84.9,0
197,100,84.9,0
198,100,84.9,0
199,100,84.9,0
200,100,84.9,0
201,100,84.9,0
202,100,84.9,0
203,100,84.9,0
204,100,84.9,0
205,100,84.9,0
206,100,84.9,0
207,100,84.9,0
208,100,84.9,0
209,100,84.9,0
210,100,84.9,0
211,100,84.9,0
212,100,84.9,0
213,100,84.9,0
214,100,84.9,0
215,100,84.9,0
216,100,84.9,0
217,100,84.9,0
218,100,84.9,0
219,100,84.9,0
220,100,84.9,0
221,100,84.9,0
222,100,84.9,0
223,100,84.9,0
224,100,84.9,0
225,100,84.9,0
226,100,84.9,0
227,100,84.9,0
228,100,84.9,0
229,100,84.9,0
230,100,84.9,0
231,100,84.9,0
232,100,84.9,0
233,100,84.9,0
234,100,84.9,0
235,100,84.9,0
236,100,84.9,0
237,100,84.9,0
238,100,84.9,0
239,100,84.9,0
240,100,84.9,0
241,100,84.9,0
242,100,84.9,0
243,100,84.9,0
244,100,84.9,0
245,100,84.9,0
246,100,84.9,0
247,100,84.9,0
248,100,84.9,0
249,100,84.9,0
250,100,84.9,0
251,100,84.9,0
252,100,84.9,0
253,100,84.9,0
254,100,84.9,0
255,100,84.9,0
256,100,84.9,0
257,100,84.9,0
258,100,84.9,0
259,100,84.9,0
260,100,84.9,0
261,100,84.9,0
262,100,84.9,0
263,100,84.9,0
264,100,84.9,0
265,100,84.9,0
266,100,84.9,0
267,100,84.9,0
268,100,84.9,0
269,100,84.9,0
270,100,84.9,0
271,100,84.9,0
272,100,84.9,0
273,100,84.9,0
274,100,84.9,0
275,100,84.9,0
276,100,84.9,0
277,100,84.9,0
278,100,84.9,0
279,100,84.9,0
280,100,84.9,0
281,100,84.9,0
282,100,84.9,0
283,100,84.9,0
284,100,84.9,0
285,100,84.9,0
286,100,84.9,0
287,100,84.9,0
288,100,84.9,0
289,100,84.9,0
290,100,84.9,0
291,100,84.9,0
292,100,84.9,0
293,100,84.9,0
294,100,84.9,0
