tick,pop_capital,pop_labor,nouveaux_riches,avg_innovation,contracts
985,20,180,0,0.573,0
986,20,180,0,0.573,0
987,20,180,0,0.573,0
988,20,180,0,0.573,0
989,20,180,0,0.573,0
990,20,180,0,0.573,0
991,20,180,0,0.573,0
992,20,180,0,0.573,0
993,20,180,0,0.573,0
994,20,180,0,0.573,0
995,20,180,0,0.573,0
996,20,180,0,0.573,0
997,20,180,0,0.573,0
998,20,180,0,0.573,0
999,20,180,0,0.573,0
1000,20,180,0,0.573,0
1001,20,180,0,0.573,0
1002,20,180,0,0.573,0
1003,20,180,0,0.573,0
1004,20,180,0,0.573,0
1005,20,180,0,0.573,0
1006,20,180,0,0.573,0
1007,20,180,0,0.573,0
1008,20,180,0,0.573,0
1009,20,180,0,0.573,0
1010,20,180,0,0.573,0
1011,20,180,0,0.573,0
1012,20,180,0,0.573,0
1013,20,180,0,0.573,0
1014,20,180,0,0.573,0
1015,20,180,0,0.573,0
1016,20,180,0,0.573,0
1017,20,180,0,0.573,0
1018,20,180,0,0.573,0
1019,20,180,0,0.573,0
1020,20,180,0,0.573,0
1021,20,180,0,0.573,0
1022,20,180,0,0.573,0
1023,20,180,0,0.573,0
1024,20,180,0,0.573,0
1025,20,180,0,0.573,0
1026,20,180,0,0.573,0
1027,20,180,0,0.573,0
1028,20,180,0,0.573,0
1029,20,180,0,0.573,0
1030,20,180,0,0.573,0
1031,20,180,0,0.573,0
1032,20,180,0,0.573,0
1033,20,180,0,0.573,0
1034,20,180,0,0.573,0
1035,20,180,0,0.573,0
1036,20,180,0,0.573,0
1037,20,180,0,0.573,0
1038,20,180,0,0.573,0
1039,20,180,0,0.573,0
1040,20,180,0,0.573,0
1041,20,180,0,0.573,0
1042,20,180,0,0.573,0
1043,20,180,0,0.573,0
1044,20,180,0,0.573,0
1045,20,180,0,0.573,0
1046,20,180,0,0.573,0
1047,20,180,0,0.573,0
1048,20,180,0,0.573,0
1049,20,180,0,0.573,0
1050,20,180,0,0.573,0
1051,20,180,0,0.573,0
1052,20,180,0,0.573,0
1053,20,180,0,0.573,0
1054,20,180,0,0.573,0
1055,20,180,0,0.573,0
1056,20,180,0,0.573,0
1057,20,180,0,0.573,0
1058,20,180,0,0.573,0
1059,20,180,0,0.573,0
1060,20,180,0,0.573,0
1061,20,180,0,0.573,0
1062,20,180,0,0.573,0
1063,20,180,0,0.573,0
1064,20,180,0,0.573,0
1065,20,180,0,0.573,0
1066,20,180,0,0.573,0
1067,20,180,0,0.573,0
1068,20,180,0,0.573,0
1069,20,180,0,0.573,0
1070,20,180,0,0.573,0
1071,20,180,0,0.573,0
1072,20,180,0,0.573,0
1073,20,180,0,0.573,0
1074,20,180,0,0.573,0
1075,20,180,0,0.573,0
1076,20,180,0,0.573,0
1077,20,180,0,0.573,0
1078,20,180,0,0.573,0
1079,20,180,0,0.573,0
1080,20,180,0,0.573,0
1081,20,180,0,0.573,0
1082,20,180,0,0.573,0
1083,20,180,0,0.573,0
1084,20,180,0,0.573,0
1085,20,180,0,0.573,0
1086,20,180,0,0.573,0
1087,20,180,0,0.573,0
1088,20,180,0,0.573,0
1089,20,180,0,0.573,0
1090,20,180,0,0.573,0
1091,20,180,0,0.573,0
1092,20,180,0,0.573,0
1093,20,180,0,0.573,0
1094,20,180,0,0.573,0
1095,20,180,0,0.573,0
1096,20,180,0,0.573,0
1097,20,180,0,0.573,0
1098,20,180,0,0.573,0
1099,20,180,0,0.573,0
1100,20,180,0,0.573,0
1101,20,180,0,0.573,0
1102,20,180,0,0.573,0
1103,20,180,0,0.573,0
1104,20,180,0,0.573,0
1105,20,180,0,0.573,0
1106,20,180,0,0.573,0
1107,20,180,0,0.573,0
1108,20,180,0,0.573,0
1109,20,180,0,0.573,0
1110,20,180,0,0.573,0
1111,20,180,0,0.573,0
1112,20,180,0,0.573,0
1113,20,180,0,0.573,0
1114,20,180,0,0.573,0
1115,20,180,0,0.573,0
1116,20,180,0,0.573,0
1117,20,180,0,0.573,0
1118,20,180,0,0.573,0
1119,20,180,0,0.573,0
1120,20,180,0,0.573,0
1121,20,180,0,0.573,0
1122,20,180,0,0.573,0
1123,20,180,0,0.573,0
1124,20,180,0,0.573,0
1125,20,180,0,0.573,0
1126,20,180,0,0.573,0
1127,20,180,0,0.573,0
1128,20,180,0,0.573,0
1129,20,180,0,0.573,0
1130,20,180,0,0.573,0
1131,20,180,0,0.573,0
1132,20,180,0,0.573,0
1133,20,180,0,0.573,0
1134,20,180,0,0.573,0
1135,20,180,0,0.573,0
1136,20,180,0,0.573,0
1137,20,180,0,0.573,0
1138,20,180,0,0.573,0
1139,20,180,0,0.573,0
1140,20,180,0,0.573,0
1141,20,180,0,0.573,0
1142,20,180,0,0.573,0
1143,20,180,0,0.573,0
1144,20,180,0,0.573,0
1145,20,180,0,0.573,0
1146,20,180,0,0.573,0
1147,20,180,0,0.573,0
1148,20,180,0,0.573,0
1149,20,180,0,0.573,0
1150,20,180,0,0.573,0
1151,20,180,0,0.573,0
1152,20,180,0,0.573,0
1153,20,180,0,0.573,0
1154,20,180,0,0.573,0
1155,20,180,0,0.573,0
1156,20,180,0,0.573,0
1157,20,180,0,0.573,0
1158,20,180,0,0.573,0
1159,20,180,0,0.573,0
1160,20,180,0,0.573,0
1161,20,180,0,0.573,0
1162,20,180,0,0.573,0
1163,20,180,0,0.573,0
1164,20,180,0,0.573,0
1165,20,180,0,0.573,0
1166,20,180,0,0.573,0
1167,20,180,0,0.573,0
1168,20,180,0,0.573,0
1169,20,180,0,0.573,0
1170,20,180,0,0.573,0
1171,20,180,0,0.573,0
1172,20,180,0,0.573,0
1173,20,180,0,0.573,0
1174,20,180,0,0.573,0
1175,20,180,0,0.573,0
1176,20,180,0,0.573,0
1177,20,180,0,0.573,0
1178,20,180,0,0.573,0
1179,20,180,0,0.573,0
1180,20,180,0,0.573,0
1181,20,180,0,0.573,0
1182,20,180,0,0.573,0
1183,20,180,0,0.573,0
1184,20,180,0,0.573,0
1185,20,180,0,0.573,0
1186,20,180,0,0.573,0
1187,20,180,0,0.573,0
1188,20,180,0,0.573,0
1189,20,180,0,0.573,0
1190,20,180,0,0.573,0
1191,20,180,0,0.573,0
1192,20,180,0,0.573,0
1193,20,180,0,0.573,0
1194,20,180,0,0.573,0
1195,20,180,0,0.573,0
1196,20,180,0,0.573,0
1197,20,180,0,0.573,0
1198,20,180,0,0.573,0
1199,20,180,0,0.573,0
1200,20,180,0,0.573,0
1201,20,180,0,0.573,0
1202,20,180,0,0.573,0
1203,20,180,0,0.573,0
1204,20,180,0,0.573,0
1205,20,180,0,0.573,0
1206,20,180,0,0.573,0
1207,20,180,0,0.573,0
1208,20,180,0,0.573,0
1209,20,180,0,0.573,0
1210,20,180,0,0.573,0
1211,20,180,0,0.573,0
1212,20,180,0,0.573,0
1213,20,180,0,0.573,0
1214,20,180,0,0.573,0
1215,20,180,0,0.573,0
1216,20,180,0,0.573,0
1217,20,180,0,0.573,0
1218,20,180,0,0.573,0
1219,20,180,0,0.573,0
1220,20,180,0,0.573,0
1221,20,180,0,0.573,0
1222,20,180,0,0.573,0
1223,20,180,0,0.573,0
1224,20,180,0,0.573,0
1225,20,180,0,0.573,0
1226,20,180,0,0.573,0
1227,20,180,0,0.573,0
1228,20,180,0,0.573,0
1229,20,180,0,0.573,0
1230,20,180,0,0.573,0
1231,20,180,0,0.573,0
1232,20,180,0,0.573,0
1233,20,180,0,0.573,0
1234,20,180,0,0.573,0
1235,20,180,0,0.573,0
1236,20,180,0,0.573,0
1237,20,180,0,0.573,0
1238,20,180,0,0.573,0
1239,20,180,0,0.573,0
1240,20,180,0,0.573,0
1241,20,180,0,0.573,0
1242,20,180,0,0.573,0
1243,20,180,0,0.573,0
1244,20,180,0,0.573,0
1245,20,180,0,0.573,0
1246,20,180,0,0.573,0
1247,20,180,0,0.573,0
1248,20,180,0,0.573,0
1249,20,180,0,0.573,0
1250,20,180,0,0.573,0
1251,20,180,0,0.573,0
1252,20,180,0,0.573,0
1253,20,180,0,0.573,0
1254,20,180,0,0.573,0
1255,20,180,0,0.573,0
1256,20,180,0,0.573,0
1257,20,180,0,0.573,0
1258,20,180,0,0.573,0
1259,20,180,0,0.573,0
1260,20,180,0,0.573,0
1261,20,180,0,0.573,0
1262,20,180,0,0.573,0
1263,20,180,0,0.573,0
1264,20,180,0,0.573,0
1265,20,180,0,0.573,0
1266,20,180,0,0.573,0
1267,20,180,0,0.573,0
1268,20,180,0,0.573,0
1269,20,180,0,0.573,0
1270,20,180,0,0.573,0
1271,20,180,0,0.573,0
1272,20,180,0,0.573,0
1273,20,180,0,0.573,0
1274,20,180,0,0.573,0
1275,20,180,0,0.573,0
1276,20,180,0,0.573,0
1277,20,180,0,0.573,0
1278,20,180,0,0.573,0
1279,20,180,0,0.573,0
1280,20,180,0,0.573,0
1281,20,180,0,0.573,0
1282,20,180,0,0.573,0
1283,20,180,0,0.573,0
1284,20,180,0,0.573,0
1285,20,180,0,0.573,0
1286,20,180,0,0.573,0
1287,20,180,0,0.573,0
1288,20,180,0,0.573,0
1289,20,180,0,0.573,0
1290,20,180,0,0.573,0
1291,20,180,0,0.573,0
1292,20,180,0,0.573,0
1293,20,180,0,0.573,0
1294,20,180,0,0.573,0
1295,20,180,0,0.573,0
1296,20,180,0,0.573,0
1297,20,180,0,0.573,0
1298,20,180,0,0.573,0
1299,20,180,0,0.573,0
1300,20,180,0,0.573,0
1301,20,180,0,0.573,0
1302,20,180,0,0.573,0
1303,20,180,0,0.573,0
1304,20,180,0,0.573,0
1305,20,180,0,0.573,0
1306,20,180,0,0.573,0
1307,20,180,0,0.573,0
1308,20,180,0,0.573,0
1309,20,180,0,0.573,0
1310,20,180,0,0.573,0
1311,20,180,0,0.573,0
1312,20,180,0,0.573,0
1313,20,180,0,0.573,0
1314,20,180,0,0.573,0
1315,20,180,0,0.573,0
1316,20,180,0,0.573,0
1317,20,180,0,0.573,0
1318,20,180,0,0.573,0
1319,20,180,0,0.573,0
1320,20,180,0,0.573,0
1321,20,180,0,0.573,0
1322,20,180,0,0.573,0
1323,20,180,0,0.573,0
1324,20,180,0,0.573,0
1325,20,180,0,0.573,0
1326,20,180,0,0.573,0
1327,20,180,0,0.573,0
1328,20,180,0,0.573,0
1329,20,180,0,0.573,0
1330,20,180,0,0.573,0
1331,20,180,0,0.573,0
1332,20,180,0,0.573,0
1333,20,180,0,0.573,0
1334,20,180,0,0.573,0
1335,20,180,0,0.573,0
1336,20,180,0,0.573,0
1337,20,180,0,0.573,0
1338,20,180,0,0.573,0
1339,20,180,0,0.573,0
1340,20,180,0,0.573,0
1341,20,180,0,0.573,0
1342,20,180,0,0.573,0
1343,20,180,0,0.573,0
1344,20,180,0,0.573,0
1345,20,180,0,0.573,0
1346,20,180,0,0.573,0
1347,20,180,0,0.573,0
1348,20,180,0,0.573,0
1349,20,180,0,0.573,0
1350,20,180,0,0.573,0
1351,20,180,0,0.573,0
1352,20,180,0,0.573,0
1353,20,180,0,0.573,0
1354,20,180,0,0.573,0
1355,20,180,0,0.573,0
1356,20,180,0,0.573,0
1357,20,180,0,0.573,0
1358,20,180,0,0.573,0
1359,20,180,0,0.573,0
1360,20,180,0,0.573,0
1361,20,180,0,0.573,0
1362,20,180,0,0.573,0
1363,20,180,0,0.573,0
1364,20,180,0,0.573,0
1365,20,180,0,0.573,0
1366,20,180,0,0.573,0
1367,20,180,0,0.573,0
1368,20,180,0,0.573,0
1369,20,180,0,0.573,0
1370,20,180,0,0.573,0
1371,20,180,0,0.573,0
1372,20,180,0,0.573,0
1373,20,180,0,0.573,0
1374,20,180,0,0.573,0
1375,20,180,0,0.573,0
1376,20,180,0,0.573,0
1377,20,180,0,0.573,0
1378,20,180,0,0.573,0
1379,20,180,0,0.573,0
1380,20,180,0,0.573,0
1381,20,180,0,0.573,0
1382,20,180,0,0.573,0
1383,20,180,0,0.573,0
1384,20,180,0,0.573,0
1385,20,180,0,0.573,0
1386,20,180,0,0.573,0
1387,20,180,0,0.573,0
1388,20,180,0,0.573,0
1389,20,180,0,0.573,0
1390,20,180,0,0.573,0
1391,20,180,0,0.573,0
1392,20,180,0,0.573,0
1393,20,180,0,0.573,0
1394,20,180,0,0.573,0
1395,20,180,0,0.573,0
1396,20,180,0,0.573,0
1397,20,180,0,0.573,0
1398,20,180,0,0.573,0
1399,20,180,0,0.573,0
1400,20,180,0,0.573,0
1401,20,180,0,0.573,0
1402,20,180,0,0.573,0
1403,20,180,0,0.573,0
1404,20,180,0,0.573,0
1405,20,180,0,0.573,0
1406,20,180,0,0.573,0
1407,20,180,0,0.573,0
1408,20,180,0,0.573,0
1409,20,180,0,0.573,0
1410,20,180,0,0.573,0
1411,20,180,0,0.573,0
1412,20,180,0,0.573,0
1413,20,180,0,0.573,0
1414,20,180,0,0.573,0
1415,20,180,0,0.573,0
1416,20,180,0,0.573,0
1417,20,180,0,0.573,0
1418,20,180,0,0.573,0
1419,20,180,0,0.573,0
1420,20,180,0,0.573,0
1421,20,180,0,0.573,0
1422,20,180,0,0.573,0
1423,20,180,0,0.573,0
1424,20,180,0,0.573,0
1425,20,180,0,0.573,0
1426,20,180,0,0.573,0
1427,20,180,0,0.573,0
1428,20,180,0,0.573,0
1429,20,180,0,0.573,0
1430,20,180,0,0.573,0
1431,20,180,0,0.573,0
1432,20,180,0,0.573,0
1433,20,180,0,0.573,0
1434,20,180,0,0.573,0
1435,20,180,0,0.573,0
1436,20,180,0,0.573,0
1437,20,180,0,0.573,0
1438,20,180,0,0.573,0
1439,20,180,0,0.573,0
1440,20,180,0,0.573,0
1441,20,180,0,0.573,0
1442,20,180,0,0.573,0
1443,20,180,0,0.573,0
1444,20,180,0,0.573,0
1445,20,180,0,0.573,0
1446,20,180,0,0.573,0
1447,20,180,0,0.573,0
1448,20,180,0,0.573,0
1449,20,180,0,0.573,0
1450,20,180,0,0.573,0
1451,20,180,0,0.573,0
1452,20,180,0,0.573,0
1453,20,180,0,0.573,0
1454,20,180,0,0.573,0
1455,20,180,0,0.573,0
1456,20,180,0,0.573,0
1457,20,180,0,0.573,0
1458,20,180,0,0.573,0
1459,20,180,0,0.573,0
1460,20,180,0,0.573,0
1461,20,180,0,0.573,0
1462,20,180,0,0.573,0
1463,20,180,0,0.573,0
1464,20,180,0,0.573,0
1465,20,180,0,0.573,0
1466,20,180,0,0.573,0
1467,20,180,0,0.573,0
1468,20,180,0,0.573,0
1469,20,180,0,0.573,0
1470,20,180,0,0.573,0
1471,20,180,0,0.573,0
1472,20,180,0,0.573,0
1473,20,180,0,0.573,0
1474,20,180,0,0.573,0
1475,20,180,0,0.573,0
1476,20,180,0,0.573,0
1477,20,180,0,0.573,0
1478,20,180,0,0.573,0
1479,20,180,0,0.573,0
1480,20,180,0,0.573,0
1481,20,180,0,0.573,0
1482,20,180,0,0.573,0
1483,20,180,0,0.573,0
1484,20,180,0,0.573,0
1485,20,180,0,0.573,0
1486,20,180,0,0.573,0
1487,20,180,0,0.573,0
1488,20,180,0,0.573,0
1489,20,180,0,0.573,0
1490,20,180,0,0.573,0
1491,20,180,0,0.573,0
1492,20,180,0,0.573,0
1493,20,180,0,0.573,0
1494,20,180,0,0.573,0
1495,20,180,0,0.573,0
1496,20,180,0,0.573,0
1497,20,180,0,0.573,0
1498,20,180,0,0.573,0
1499,20,180,0,0.573,0
1500,20,180,0,0.573,0
1501,20,180,0,0.573,0
1502,20,180,0,0.573,0
1503,20,180,0,0.573,0
1504,20,180,0,0.573,0
1505,20,180,0,0.573,0
1506,20,180,0,0.573,0
1507,20,180,0,0.573,0
1508,20,180,0,0.573,0
1509,20,180,0,0.573,0
1510,20,180,0,0.573,0
1511,20,180,0,0.573,0
1512,20,180,0,0.573,0
1513,20,180,0,0.573,0
1514,20,180,0,0.573,0
1515,20,180,0,0.573,0
1516,20,180,0,0.573,0
1517,20,180,0,0.573,0
1518,20,180,0,0.573,0
1519,20,180,0,0.573,0
1520,20,180,0,0.573,0
1521,20,180,0,0.573,0
1522,20,180,0,0.573,0
1523,20,180,0,0.573,0
1524,20,180,0,0.573,0
1525,20,180,0,0.573,0
1526,20,180,0,0.573,0
1527,20,180,0,0.573,0
1528,20,180,0,0.573,0
1529,20,180,0,0.573,0
1530,20,180,0,0.573,0
1531,20,180,0,0.573,0
1532,20,180,0,0.573,0
1533,20,180,0,0.573,0
1534,20,180,0,0.573,0
1535,20,180,0,0.573,0
1536,20,180,0,0.573,0
1537,20,180,0,0.573,0
1538,20,180,0,0.573,0
1539,20,180,0,0.573,0
1540,20,180,0,0.573,0
1541,20,180,0,0.573,0
1542,20,180,0,0.573,0
1543,20,180,0,0.573,0
1544,20,180,0,0.573,0
1545,20,180,0,0.573,0
1546,20,180,0,0.573,0
1547,20,180,0,0.573,0
1548,20,180,0,0.573,0
1549,20,180,0,0.573,0
1550,20,180,0,0.573,0
1551,20,180,0,0.573,0
1552,20,180,0,0.573,0
1553,20,180,0,0.573,0
1554,20,180,0,0.573,0
1555,20,180,0,0.573,0
1556,20,180,0,0.573,0
1557,20,180,0,0.573,0
1558,20,180,0,0.573,0
1559,20,180,0,0.573,0
1560,20,180,0,0.573,0
1561,20,180,0,0.573,0
1562,20,180,0,0.573,0
1563,20,180,0,0.573,0
1564,20,180,0,0.573,0
1565,20,180,0,0.573,0
1566,20,180,0,0.573,0
1567,20,180,0,0.573,0
1568,20,180,0,0.573,0
1569,20,180,0,0.573,0
1570,20,180,0,0.573,0
1571,20,180,0,0.573,0
1572,20,180,0,0.573,0
1573,20,180,0,0.573,0
1574,20,180,0,0.573,0
1575,20,180,0,0.573,0
1576,20,180,0,0.573,0
1577,20,180,0,0.573,0
1578,20,180,0,0.573,0
1579,20,180,0,0.573,0
1580,20,180,0,0.573,0
1581,20,180,0,0.573,0
1582,20,180,0,0.573,0
1583,20,180,0,0.573,0
1584,20,180,0,0.573,0
1585,20,180,0,0.573,0
1586,20,180,0,0.573,0
1587,20,180,0,0.573,0
1588,20,180,0,0.573,0
1589,20,180,0,0.573,0
1590,20,180,0,0.573,0
1591,20,180,0,0.573,0
1592,20,180,0,0.573,0
1593,20,180,0,0.573,0
1594,20,180,0,0.573,0
1595,20,180,0,0.573,0
1596,20,180,0,0.573,0
1597,20,180,0,0.573,0
1598,20,180,0,0.573,0
1599,20,180,0,0.573,0
1600,20,180,0,0.573,0
1601,20,180,0,0.573,0
1602,20,180,0,0.573,0
1603,20,180,0,0.573,0
1604,20,180,0,0.573,0
1605,20,180,0,0.573,0
1606,20,180,0,0.573,0
1607,20,180,0,0.573,0
1608,20,180,0,0.573,0
1609,20,180,0,0.573,0
1610,20,180,0,0.573,0
1611,20,180,0,0.573,0
1612,20,180,0,0.573,0
1613,20,180,0,0.573,0
1614,20,180,0,0.573,0
1615,20,180,0,0.573,0
1616,20,180,0,0.573,0
1617,20,180,0,0.573,0
1618,20,180,0,0.573,0
1619,20,180,0,0.573,0
1620,20,180,0,0.573,0
1621,20,180,0,0.573,0
1622,20,180,0,0.573,0
1623,20,180,0,0.573,0
1624,20,180,0,0.573,0
1625,20,180,0,0.573,0
1626,20,180,0,0.573,0
1627,20,180,0,0.573,0
1628,20,180,0,0.573,0
1629,20,180,0,0.573,0
1630,20,180,0,0.573,0
1631,20,180,0,0.573,0
1632,20,180,0,0.573,0
1633,20,180,0,0.573,0
1634,20,180,0,0.573,0
1635,20,180,0,0.573,0
1636,20,180,0,0.573,0
1637,20,180,0,0.573,0
1638,20,180,0,0.573,0
1639,20,180,0,0.573,0
1640,20,180,0,0.573,0
1641,20,180,0,0.573,0
1642,20,180,0,0.573,0
1643,20,180,0,0.573,0
1644,20,180,0,0.573,0
1645,20,180,0,0.573,0
1646,20,180,0,0.573,0
1647,20,180,0,0.573,0
1648,20,180,0,0.573,0
1649,20,180,0,0.573,0
1650,20,180,0,0.573,0
1651,20,180,0,0.573,0
1652,20,180,0,0.573,0
1653,20,180,0,0.573,0
1654,20,180,0,0.573,0
1655,20,180,0,0.573,0
1656,20,180,0,0.573,0
1657,20,180,0,0.573,0
1658,20,180,0,0.573,0
1659,20,180,0,0.573,0
1660,20,180,0,0.573,0
1661,20,180,0,0.573,0
1662,20,180,0,0.573,0
1663,20,180,0,0.573,0
1664,20,180,0,0.573,0
1665,20,180,0,0.573,0
1666,20,180,0,0.573,0
1667,20,180,0,0.573,0
1668,20,180,0,0.573,0
1669,20,180,0,0.573,0
1670,20,180,0,0.573,0
1671,20,180,0,0.573,0
1672,20,180,0,0.573,0
1673,20,180,0,0.573,0
1674,20,180,0,0.573,0
1675,20,180,0,0.573,0
1676,20,180,0,0.573,0
1677,20,180,0,0.573,0
1678,20,180,0,0.573,0
1679,20,180,0,0.573,0
1680,20,180,0,0.573,0
1681,20,180,0,0.573,0
1682,20,180,0,0.573,0
1683,20,180,0,0.573,0
1684,20,180,0,0.573,0
1685,20,180,0,0.573,0
1686,20,180,0,0.573,0
1687,20,180,0,0.573,0
1688,20,180,0,0.573,0
1689,20,180,0,0.573,0
1690,20,180,0,0.573,0
1691,20,180,0,0.573,0
1692,20,180,0,0.573,0
1693,20,180,0,0.573,0
1694,20,180,0,0.573,0
1695,20,180,0,0.573,0
1696,20,180,0,0.573,0
1697,20,180,0,0.573,0
1698,20,180,0,0.573,0
1699,20,180,0,0.573,0
1700,20,180,0,0.573,0
1701,20,180,0,0.573,0
1702,20,180,0,0.573,0
1703,20,180,0,0.573,0
1704,20,180,0,0.573,0
1705,20,180,0,0.573,0
1706,20,180,0,0.573,0
1707,20,180,0,0.573,0
1708,20,180,0,0.573,0
1709,20,180,0,0.573,0
1710,20,180,0,0.573,0
1711,20,180,0,0.573,0
1712,20,180,0,0.573,0
1713,20,180,0,0.573,0
1714,20,180,0,0.573,0
1715,20,180,0,0.573,0
1716,20,180,0,0.573,0
1717,20,180,0,0.573,0
1718,20,180,0,0.573,0
1719,20,180,0,0.573,0
1720,20,180,0,0.573,0
1721,20,180,0,0.573,0
1722,20,180,0,0.573,0
1723,20,180,0,0.573,0
1724,20,180,0,0.573,0
1725,20,180,0,0.573,0
1726,20,180,0,0.573,0
1727,20,180,0,0.573,0
1728,20,180,0,0.573,0
1729,20,180,0,0.573,0
1730,20,180,0,0.573,0
1731,20,180,0,0.573,0
1732,20,180,0,0.573,0
1733,20,180,0,0.573,0
1734,20,180,0,0.573,0
1735,20,180,0,0.573,0
1736,20,180,0,0.573,0
1737,20,180,0,0.573,0
1738,20,180,0,0.573,0
1739,20,180,0,0.573,0
1740,20,180,0,0.573,0
1741,20,180,0,0.573,0
1742,20,180,0,0.573,0
1743,20,180,0,0.573,0
1744,20,180,0,0.573,0
1745,20,180,0,0.573,0
1746,20,180,0,0.573,0
1747,20,180,0,0.573,0
1748,20,180,0,0.573,0
1749,20,180,0,0.573,0
1750,20,180,0,0.573,0
1751,20,180,0,0.573,0
1752,20,180,0,0.573,0
1753,20,180,0,0.573,0
1754,20,180,0,0.573,0
1755,20,180,0,0.573,0
1756,20,180,0,0.573,0
1757,20,180,0,0.573,0
1758,20,180,0,0.573,0
1759,20,180,0,0.573,0
1760,20,180,0,0.573,0
1761,20,180,0,0.573,0
1762,20,180,0,0.573,0
1763,20,180,0,0.573,0
1764,20,180,0,0.573,0
1765,20,180,0,0.573,0
1766,20,180,0,0.573,0
1767,20,180,0,0.573,0
1768,20,180,0,0.573,0
1769,20,180,0,0.573,0
1770,20,180,0,0.573,0
1771,20,180,0,0.573,0
1772,20,180,0,0.573,0
1773,20,180,0,0.573,0
1774,20,180,0,0.573,0
1775,20,180,0,0.573,0
1776,20,180,0,0.573,0
1777,20,180,0,0.573,0
1778,20,180,0,0.573,0
1779,20,180,0,0.573,0
1780,20,180,0,0.573,0
1781,20,180,0,0.573,0
1782,20,180,0,0.573,0
1783,20,180,0,0.573,0
1784,20,180,0,0.573,0
1785,20,180,0,0.573,0
1786,20,180,0,0.573,0
1787,20,180,0,0.573,0
1788,20,180,0,0.573,0
1789,20,180,0,0.573,0
1790,20,180,0,0.573,0
1791,20,180,0,0.573,0
1792,20,180,0,0.573,0
1793,20,180,0,0.573,0
1794,20,180,0,0.573,0
1795,20,180,0,0.573,0
1796,20,180,0,0.573,0
1797,20,180,0,0.573,0
1798,20,180,0,0.573,0
1799,20,180,0,0.573,0
1800,20,180,0,0.573,0
1801,20,180,0,0.573,0
1802,20,180,0,0.573,0
1803,20,180,0,0.573,0
1804,20,180,0,0.573,0
1805,20,180,0,0.573,0
1806,20,180,0,0.573,0
1807,20,180,0,0.573,0
1808,20,180,0,0.573,0
1809,20,180,0,0.573,0
1810,20,180,0,0.573,0
1811,20,180,0,0.573,0
1812,20,180,0,0.573,0
1813,20,180,0,0.573,0
1814,20,180,0,0.573,0
1815,20,180,0,0.573,0
1816,20,180,0,0.573,0
1817,20,180,0,0.573,0
1818,20,180,0,0.573,0
1819,20,180,0,0.573,0
1820,20,180,0,0.573,0
1821,20,180,0,0.573,0
1822,20,180,0,0.573,0
1823,20,180,0,0.573,0
1824,20,180,0,0.573,0
1825,20,180,0,0.573,0
1826,20,180,0,0.573,0
1827,20,180,0,0.573,0
1828,20,180,0,0.573,0
1829,20,180,0,0.573,0
1830,20,180,0,0.573,0
1831,20,180,0,0.573,0
1832,20,180,0,0.573,0
1833,20,180,0,0.573,0
1834,20,180,0,0.573,0
1835,20,180,0,0.573,0
1836,20,180,0,0.573,0
1837,20,180,0,0.573,0
1838,20,180,0,0.573,0
1839,20,180,0,0.573,0
1840,20,180,0,0.573,0
1841,20,180,0,0.573,0
1842,20,180,0,0.573,0
1843,20,180,0,0.573,0
1844,20,180,0,0.573,0
1845,20,180,0,0.573,0
1846,20,180,0,0.573,0
1847,20,180,0,0.573,0
1848,20,180,0,0.573,0
1849,20,180,0,0.573,0
1850,20,180,0,0.573,0
1851,20,180,0,0.573,0
1852,20,180,0,0.573,0
1853,20,180,0,0.573,0
1854,20,180,0,0.573,0
1855,20,180,0,0.573,0
1856,20,180,0,0.573,0
1857,20,180,0,0.573,0
1858,20,180,0,0.573,0
1859,20,180,0,0.573,0
1860,20,180,0,0.573,0
1861,20,180,0,0.573,0
1862,20,180,0,0.573,0
1863,20,180,0,0.573,0
1864,20,180,0,0.573,0
1865,20,180,0,0.573,0
1866,20,180,0,0.573,0
1867,20,180,0,0.573,0
1868,20,180,0,0.573,0
1869,20,180,0,0.573,0
1870,20,180,0,0.573,0
1871,20,180,0,0.573,0
1872,20,180,0,0.573,0
1873,20,180,0,0.573,0
1874,20,180,0,0.573,0
1875,20,180,0,0.573,0
1876,20,180,0,0.573,0
1877,20,180,0,0.573,0
1878,20,180,0,0.573,0
1879,20,180,0,0.573,0
1880,20,180,0,0.573,0
1881,20,180,0,0.573,0
1882,20,180,0,0.573,0
1883,20,180,0,0.573,0
1884,20,180,0,0.573,0
1885,20,180,0,0.573,0
1886,20,180,0,0.573,0
1887,20,180,0,0.573,0
1888,20,180,0,0.573,0
1889,20,180,0,0.573,0
1890,20,180,0,0.573,0
1891,20,180,0,0.573,0
1892,20,180,0,0.573,0
1893,20,180,0,0.573,0
1894,20,180,0,0.573,0
1895,20,180,0,0.573,0
1896,20,180,0,0.573,0
1897,20,180,0,0.573,0
1898,20,180,0,0.573,0
1899,20,180,0,0.573,0
1900,20,180,0,0.573,0
1901,20,180,0,0.573,0
1902,20,180,0,0.573,0
1903,20,180,0,0.573,0
1904,20,180,0,0.573,0
1905,20,180,0,0.573,0
1906,20,180,0,0.573,0
1907,20,180,0,0.573,0
1908,20,180,0,0.573,0
1909,20,180,0,0.573,0
1910,20,180,0,0.573,0
1911,20,180,0,0.573,0
1912,20,180,0,0.573,0
1913,20,180,0,0.573,0
1914,20,180,0,0.573,0
1915,20,180,0,0.573,0
1916,20,180,0,0.573,0
