tick,season_factor,prey_pop,pred_pop,avg_prey_energy,avg_efficiency
727,0.20,95,5,258.9,0.5047
728,0.20,95,5,258.8,0.5047
729,0.20,95,5,258.6,0.5047
730,0.20,95,5,258.5,0.5047
731,0.19,95,5,258.3,0.5047
732,0.19,95,5,258.2,0.5047
733,0.19,95,5,257.8,0.5047
734,0.18,95,5,257.5,0.5047
735,0.18,95,5,257.1,0.5047
736,0.18,95,5,256.8,0.5047
737,0.17,95,5,256.4,0.5047
738,0.17,95,5,256.1,0.5047
739,0.16,95,5,255.6,0.5047
740,0.16,95,5,254.9,0.5047
741,0.15,95,5,254.5,0.5047
742,0.15,95,5,253.9,0.5047
743,0.14,95,5,253.2,0.5047
744,0.14,95,5,252.4,0.5047
745,0.13,95,5,251.6,0.5047
746,0.12,95,5,250.7,0.5047
747,0.12,95,5,249.7,0.5047
748,0.11,95,5,248.8,0.5047
749,0.11,95,5,247.9,0.5047
750,0.10,95,5,246.7,0.5047
751,0.09,95,5,245.6,0.5047
752,0.09,95,5,244.5,0.5047
753,0.08,95,5,243.1,0.5047
754,0.08,95,5,241.8,0.5047
755,0.07,95,5,240.5,0.5047
756,0.06,95,5,239.2,0.5047
757,0.06,95,5,237.7,0.5047
758,0.05,95,5,236.2,0.5047
759,0.05,95,5,234.7,0.5047
760,0.04,95,5,232.9,0.5047
761,0.04,95,5,231.2,0.5047
762,0.03,95,5,229.6,0.5047
763,0.03,95,5,228.0,0.5047
764,0.02,95,5,226.2,0.5047
765,0.02,95,5,224.4,0.5047
766,0.02,95,5,222.6,0.5047
767,0.01,95,5,220.6,0.5047
768,0.01,95,5,218.8,0.5047
769,0.01,95,5,217.0,0.5047
770,0.00,95,5,215.2,0.5047
771,0.00,95,5,213.3,0.5047
772,0.00,95,5,211.5,0.5047
773,0.00,95,5,209.8,0.5047
774,0.00,95,5,207.9,0.5047
775,0.00,95,5,206.2,0.5047
776,0.00,95,5,204.4,0.5047
777,0.00,95,5,202.7,0.5047
778,0.00,95,5,200.9,0.5047
779,0.00,95,5,199.2,0.5047
780,0.00,95,5,197.4,0.5047
781,0.01,95,5,195.7,0.5047
782,0.01,95,5,194.0,0.5047
783,0.01,95,5,192.3,0.5047
784,0.02,95,5,190.6,0.5047
785,0.02,95,5,188.9,0.5047
786,0.02,95,5,187.4,0.5047
787,0.03,95,5,186.0,0.5047
788,0.03,95,5,184.5,0.5047
789,0.04,95,5,183.0,0.5047
790,0.04,95,5,181.6,0.5047
791,0.05,95,5,180.4,0.5047
792,0.05,95,5,179.1,0.5047
793,0.06,95,5,177.9,0.5047
794,0.06,95,5,176.9,0.5047
795,0.07,95,5,175.9,0.5047
796,0.08,95,5,174.9,0.5047
797,0.08,95,5,173.9,0.5047
798,0.09,95,5,173.2,0.5047
799,0.09,95,5,172.4,0.5047
800,0.10,95,5,171.6,0.5047
801,0.11,95,5,171.1,0.5047
802,0.11,95,5,170.6,0.5047
803,0.12,95,5,170.0,0.5047
804,0.12,95,5,169.4,0.5047
805,0.13,95,5,169.2,0.5047
806,0.14,95,5,168.8,0.5047
807,0.14,95,5,168.4,0.5047
808,0.15,95,5,168.4,0.5047
809,0.15,95,5,168.3,0.5047
810,0.16,95,5,168.2,0.5047
811,0.16,95,5,168.0,0.5047
812,0.17,95,5,168.1,0.5047
813,0.17,95,5,168.3,0.5047
814,0.18,95,5,168.3,0.5047
815,0.18,95,5,168.4,0.5047
816,0.18,95,5,168.5,0.5047
817,0.19,95,5,168.6,0.5047
818,0.19,95,5,168.9,0.5047
819,0.19,95,5,169.2,0.5047
820,0.20,95,5,169.6,0.5047
821,0.20,95,5,169.8,0.5047
822,0.20,95,5,170.1,0.5047
823,0.20,95,5,170.4,0.5047
824,0.20,95,5,170.7,0.5047
825,0.20,95,5,171.0,0.5047
826,0.20,95,5,171.3,0.5047
827,0.20,95,5,171.6,0.5047
828,0.20,95,5,171.8,0.5047
829,0.20,95,5,172.1,0.5047
830,0.20,95,5,172.5,0.5047
831,0.19,95,5,172.7,0.5047
832,0.19,95,5,173.0,0.5047
833,0.19,95,5,173.1,0.5047
834,0.18,95,5,173.2,0.5047
835,0.18,95,5,173.2,0.5047
836,0.18,95,5,173.3,0.5047
837,0.17,95,5,173.4,0.5047
838,0.17,95,5,173.4,0.5047
839,0.16,95,5,173.3,0.5047
840,0.16,95,5,173.2,0.5047
841,0.15,95,5,173.0,0.5047
842,0.15,95,5,172.9,0.5047
843,0.14,95,5,172.5,0.5047
844,0.14,95,5,172.2,0.5047
845,0.13,95,5,171.8,0.5047
846,0.12,95,5,171.3,0.5047
847,0.12,95,5,170.8,0.5047
848,0.11,95,5,170.2,0.5047
849,0.11,95,5,169.7,0.5047
850,0.10,95,5,168.9,0.5047
851,0.09,95,5,168.2,0.5047
852,0.09,95,5,167.4,0.5047
853,0.08,95,5,166.5,0.5047
854,0.08,95,5,165.5,0.5047
855,0.07,95,5,164.6,0.5047
856,0.06,95,5,163.6,0.5047
857,0.06,95,5,162.6,0.5047
858,0.05,95,5,161.4,0.5047
859,0.05,95,5,160.3,0.5047
860,0.04,95,5,158.9,0.5047
861,0.04,95,5,157.6,0.5047
862,0.03,95,5,156.3,0.5047
863,0.03,95,5,155.0,0.5047
864,0.02,95,5,153.7,0.5047
865,0.02,95,5,152.2,0.5047
866,0.02,95,5,150.7,0.5047
867,0.01,95,5,149.2,0.5047
868,0.01,95,5,147.7,0.5047
869,0.01,95,5,146.3,0.5047
870,0.00,95,5,144.7,0.5047
871,0.00,95,5,143.3,0.5047
872,0.00,95,5,141.8,0.5047
873,0.00,95,5,140.4,0.5047
874,0.00,95,5,138.9,0.5047
875,0.00,95,5,137.5,0.5047
876,0.00,95,5,136.1,0.5047
877,0.00,95,5,134.7,0.5047
878,0.00,95,5,133.2,0.5047
879,0.00,95,5,131.9,0.5047
880,0.00,95,5,130.5,0.5047
881,0.01,95,5,129.0,0.5047
882,0.01,95,5,127.7,0.5047
883,0.01,95,5,126.3,0.5047
884,0.02,95,5,124.9,0.5047
885,0.02,95,5,123.6,0.5047
886,0.02,95,5,122.4,0.5047
887,0.03,95,5,121.3,0.5047
888,0.03,95,5,120.1,0.5047
889,0.04,95,5,119.0,0.5047
890,0.04,95,5,117.9,0.5047
891,0.05,95,5,116.9,0.5047
892,0.05,95,5,116.1,0.5047
893,0.06,95,5,115.2,0.5047
894,0.06,95,5,114.5,0.5047
895,0.07,95,5,113.8,0.5047
896,0.08,95,5,113.1,0.5047
897,0.08,95,5,112.5,0.5047
898,0.09,95,5,112.0,0.5047
899,0.09,95,5,111.5,0.5047
900,0.10,95,5,111.1,0.5047
901,0.11,95,5,110.8,0.5047
902,0.11,95,5,110.5,0.5047
903,0.12,95,5,110.3,0.5047
904,0.12,95,5,110.2,0.5047
905,0.13,95,5,110.0,0.5047
906,0.14,95,5,110.0,0.5047
907,0.14,95,5,110.0,0.5047
908,0.15,95,5,110.2,0.5047
909,0.15,95,5,110.3,0.5047
910,0.16,95,5,110.5,0.5047
911,0.16,95,5,110.8,0.5047
912,0.17,95,5,111.1,0.5047
913,0.17,95,5,111.4,0.5047
914,0.18,95,5,111.9,0.5047
915,0.18,95,5,112.3,0.5047
916,0.18,95,5,112.6,0.5047
917,0.19,95,5,113.0,0.5047
918,0.19,95,5,113.6,0.5047
919,0.19,95,5,114.2,0.5047
920,0.20,95,5,114.7,0.5047
921,0.20,95,5,115.3,0.5047
922,0.20,95,5,115.9,0.5047
923,0.20,95,5,116.4,0.5047
924,0.20,95,5,117.0,0.5047
925,0.20,95,5,117.5,0.5047
926,0.20,95,5,118.1,0.5047
927,0.20,95,5,118.6,0.5047
928,0.20,95,5,119.2,0.5047
929,0.20,95,5,119.8,0.5047
930,0.20,95,5,120.3,0.5047
931,0.19,95,5,120.9,0.5047
932,0.19,95,5,121.4,0.5047
933,0.19,95,5,121.7,0.5047
934,0.18,95,5,122.0,0.5047
935,0.18,95,5,122.4,0.5047
936,0.18,95,5,122.8,0.5047
937,0.17,95,5,123.1,0.5047
938,0.17,95,5,123.3,0.5047
939,0.16,95,5,123.5,0.5047
940,0.16,95,5,123.6,0.5047
941,0.15,95,5,123.7,0.5047
942,0.15,95,5,123.8,0.5047
943,0.14,95,5,123.7,0.5047
944,0.14,95,5,123.7,0.5047
945,0.13,95,5,123.4,0.5047
946,0.12,95,5,123.2,0.5047
947,0.12,95,5,122.9,0.5047
948,0.11,95,5,122.6,0.5047
949,0.11,95,5,122.2,0.5047
950,0.10,95,5,121.8,0.5047
951,0.09,95,5,121.3,0.5047
952,0.09,95,5,120.7,0.5047
953,0.08,95,5,120.0,0.5047
954,0.08,95,5,119.3,0.5047
955,0.07,95,5,118.6,0.5047
956,0.06,95,5,117.9,0.5047
957,0.06,95,5,117.0,0.5047
958,0.05,95,5,116.1,0.5047
959,0.05,95,5,115.2,0.5047
960,0.04,95,5,114.1,0.5047
961,0.04,95,5,113.0,0.5047
962,0.03,95,5,111.9,0.5047
963,0.03,95,5,110.8,0.5047
964,0.02,95,5,109.7,0.5047
965,0.02,95,5,108.4,0.5047
966,0.02,95,5,107.2,0.5047
967,0.01,94,5,107.0,0.5089
968,0.01,95,5,109.9,0.5054
969,0.01,95,5,108.6,0.5054
970,0.00,95,5,107.3,0.5054
971,0.00,95,5,106.0,0.5054
972,0.00,95,5,104.6,0.5054
973,0.00,95,5,103.4,0.5054
974,0.00,95,5,102.2,0.5054
975,0.00,94,5,102.0,0.5059
976,0.00,95,5,104.7,0.5031
977,0.00,95,5,103.5,0.5031
978,0.00,95,5,102.2,0.5031
979,0.00,95,5,101.0,0.5031
980,0.00,95,5,99.7,0.5031
981,0.01,95,5,98.5,0.5031
982,0.01,95,5,97.3,0.5031
983,0.01,95,5,96.0,0.5031
984,0.02,95,5,94.8,0.5031
985,0.02,95,5,93.6,0.5031
986,0.02,95,5,92.6,0.5031
987,0.03,95,5,91.6,0.5031
988,0.03,95,5,90.6,0.5031
989,0.04,95,5,89.6,0.5031
990,0.04,94,5,89.6,0.5075
991,0.05,94,5,93.9,0.5075
992,0.05,95,5,97.1,0.5030
993,0.06,95,5,96.4,0.5030
994,0.06,94,5,96.8,0.5048
995,0.07,95,5,100.2,0.5016
996,0.08,95,5,99.6,0.5016
997,0.08,95,5,99.0,0.5016
998,0.09,95,5,98.6,0.5016
999,0.09,95,5,98.2,0.5016
1000,0.10,95,5,97.8,0.5016
