tick,season_factor,prey_pop,pred_pop,avg_prey_energy,avg_efficiency
82,0.05,95,5,303.9,0.4500
83,0.06,95,5,300.6,0.4500
84,0.08,95,5,302.5,0.4556
85,0.10,95,5,304.5,0.4503
86,0.11,95,5,301.3,0.4503
87,0.14,95,5,298.4,0.4503
88,0.16,95,5,295.7,0.4503
89,0.18,95,5,293.2,0.4503
90,0.21,95,5,290.9,0.4503
91,0.23,95,5,289.3,0.4503
92,0.26,95,5,287.9,0.4503
93,0.29,95,5,286.8,0.4503
94,0.32,95,5,286.3,0.4503
95,0.35,95,5,286.0,0.4503
96,0.38,95,5,296.3,0.4605
97,0.41,95,5,301.1,0.4605
98,0.44,95,5,301.4,0.4605
99,0.47,95,5,302.3,0.4605
100,0.50,95,5,308.4,0.4621
101,0.53,95,5,309.9,0.4621
102,0.56,95,5,316.6,0.4647
103,0.59,95,5,318.2,0.4647
104,0.62,95,5,320.3,0.4647
105,0.65,95,5,322.7,0.4647
106,0.68,95,5,330.4,0.4655
107,0.71,95,5,333.0,0.4655
108,0.74,95,5,336.4,0.4655
109,0.77,95,5,339.4,0.4655
110,0.79,95,5,342.8,0.4655
111,0.82,95,5,346.7,0.4655
112,0.84,95,5,350.9,0.4655
113,0.86,95,5,360.3,0.4708
114,0.89,95,5,364.6,0.4708
115,0.90,95,5,368.8,0.4708
116,0.92,95,5,378.2,0.4692
117,0.94,95,5,382.5,0.4692
118,0.95,95,5,386.9,0.4692
119,0.96,95,5,391.4,0.4692
120,0.98,95,5,396.2,0.4692
121,0.98,95,5,401.5,0.4692
122,0.99,95,5,406.9,0.4692
123,1.00,95,5,412.4,0.4692
124,1.00,95,5,422.7,0.4692
125,1.00,95,5,432.8,0.4675
126,1.00,95,5,437.7,0.4675
127,1.00,95,5,442.7,0.4675
128,0.99,95,5,447.9,0.4675
129,0.98,95,5,462.4,0.4606
130,0.98,95,5,466.6,0.4606
131,0.96,95,5,471.1,0.4606
132,0.95,95,5,475.3,0.4606
133,0.94,95,5,484.3,0.4591
134,0.92,95,5,488.1,0.4591
135,0.90,95,5,491.7,0.4591
136,0.89,95,5,495.2,0.4591
137,0.86,95,5,498.8,0.4591
138,0.84,95,5,506.8,0.4579
139,0.82,95,5,509.4,0.4579
140,0.79,95,5,512.5,0.4579
141,0.77,95,5,519.8,0.4591
142,0.74,95,5,522.0,0.4591
143,0.71,95,5,523.9,0.4591
144,0.68,95,5,525.1,0.4591
145,0.65,95,5,531.4,0.4604
146,0.62,95,5,536.8,0.4595
147,0.59,95,5,541.8,0.4590
148,0.56,95,5,541.0,0.4590
149,0.53,95,5,540.0,0.4590
150,0.50,95,5,539.1,0.4590
151,0.47,95,5,538.4,0.4590
152,0.44,95,5,537.4,0.4590
153,0.41,95,5,536.6,0.4590
154,0.38,95,5,540.2,0.4629
155,0.35,95,5,538.3,0.4629
156,0.32,95,5,536.3,0.4629
157,0.29,95,5,533.9,0.4629
158,0.26,95,5,531.8,0.4629
159,0.23,95,5,538.9,0.4620
160,0.21,95,5,540.6,0.4624
161,0.18,95,5,542.0,0.4606
162,0.16,95,5,538.2,0.4606
163,0.14,95,5,534.1,0.4606
164,0.11,95,5,535.2,0.4609
165,0.10,95,5,535.5,0.4592
166,0.08,95,5,530.8,0.4592
167,0.06,95,5,531.0,0.4589
168,0.05,95,5,526.0,0.4589
169,0.04,95,5,520.7,0.4589
170,0.02,95,5,515.6,0.4589
171,0.02,95,5,510.3,0.4589
172,0.01,95,5,504.9,0.4589
173,0.00,95,5,499.9,0.4589
174,0.00,95,5,495.0,0.4589
175,0.00,95,5,490.0,0.4589
176,0.00,95,5,490.0,0.4570
177,0.00,95,5,485.1,0.4570
178,0.01,95,5,480.5,0.4570
179,0.02,95,5,476.1,0.4570
180,0.02,95,5,481.9,0.4603
181,0.04,95,5,477.9,0.4603
182,0.05,95,5,479.1,0.4591
183,0.06,95,5,480.2,0.4595
184,0.08,95,5,476.2,0.4595
185,0.10,95,5,472.6,0.4595
186,0.11,95,5,469.1,0.4595
187,0.14,95,5,465.9,0.4595
188,0.16,95,5,472.8,0.4569
189,0.18,95,5,469.4,0.4569
190,0.21,95,5,471.2,0.4561
191,0.23,95,5,468.4,0.4561
192,0.26,95,5,465.9,0.4561
193,0.29,95,5,463.5,0.4561
194,0.32,95,5,461.8,0.4561
195,0.35,95,5,460.4,0.4561
196,0.38,95,5,459.2,0.4561
197,0.41,95,5,458.4,0.4561
198,0.44,95,5,458.1,0.4561
199,0.47,95,5,458.2,0.4561
200,0.50,95,5,463.8,0.4566
201,0.53,95,5,464.8,0.4566
202,0.56,95,5,466.0,0.4566
203,0.59,95,5,472.4,0.4548
204,0.62,95,5,474.0,0.4548
205,0.65,95,5,476.0,0.4548
206,0.68,95,5,477.9,0.4548
207,0.71,95,5,480.6,0.4548
208,0.74,95,5,483.6,0.4548
209,0.77,95,5,492.2,0.4510
210,0.79,95,5,495.7,0.4510
211,0.82,95,5,499.4,0.4510
212,0.84,95,5,503.7,0.4510
213,0.86,95,5,512.8,0.4517
214,0.89,95,5,517.2,0.4517
215,0.90,95,5,521.7,0.4517
216,0.92,95,5,526.3,0.4517
217,0.94,95,5,530.8,0.4517
218,0.95,95,5,535.5,0.4517
219,0.96,95,5,540.1,0.4517
220,0.98,95,5,545.4,0.4517
221,0.98,95,5,550.5,0.4517
222,0.99,95,5,555.2,0.4517
223,1.00,95,5,560.4,0.4517
224,1.00,95,5,565.5,0.4517
225,1.00,95,5,570.2,0.4517
226,1.00,95,5,575.1,0.4517
227,1.00,95,5,585.2,0.4497
228,0.99,95,5,590.2,0.4497
229,0.98,95,5,594.8,0.4497
230,0.98,95,5,599.7,0.4497
231,0.96,95,5,604.3,0.4497
232,0.95,95,5,608.9,0.4497
233,0.94,95,5,613.2,0.4497
234,0.92,95,5,617.4,0.4497
235,0.90,95,5,626.1,0.4506
236,0.89,95,5,630.0,0.4506
237,0.86,95,5,633.2,0.4506
238,0.84,95,5,636.1,0.4506
239,0.82,95,5,639.1,0.4506
240,0.79,95,5,641.9,0.4506
241,0.77,95,5,644.4,0.4506
242,0.74,95,5,646.9,0.4506
243,0.71,95,5,648.9,0.4506
244,0.68,95,5,655.7,0.4488
245,0.65,95,5,657.2,0.4488
246,0.62,95,5,658.2,0.4488
247,0.59,95,5,664.2,0.4518
248,0.56,95,5,664.5,0.4518
249,0.53,95,5,664.6,0.4518
250,0.50,95,5,664.3,0.4518
251,0.47,95,5,673.7,0.4456
252,0.44,95,5,672.4,0.4456
253,0.41,95,5,670.9,0.4456
254,0.38,95,5,669.1,0.4456
255,0.35,95,5,667.1,0.4456
256,0.32,95,5,664.8,0.4456
257,0.29,95,5,662.4,0.4456
258,0.26,95,5,664.8,0.4445
259,0.23,95,5,661.8,0.4445
260,0.21,95,5,658.3,0.4445
261,0.18,95,5,659.6,0.4439
262,0.16,95,5,655.5,0.4439
263,0.14,95,5,651.4,0.4439
264,0.11,95,5,647.3,0.4439
265,0.10,95,5,643.0,0.4439
266,0.08,95,5,638.8,0.4439
267,0.06,95,5,634.4,0.4439
268,0.05,95,5,630.1,0.4439
269,0.04,95,5,625.6,0.4439
270,0.02,95,5,621.0,0.4439
271,0.02,95,5,621.4,0.4400
272,0.01,95,5,616.8,0.4400
273,0.00,95,5,617.2,0.4398
274,0.00,95,5,612.3,0.4398
275,0.00,95,5,607.5,0.4398
276,0.00,95,5,607.9,0.4378
277,0.00,95,5,603.1,0.4378
278,0.01,95,5,603.3,0.4378
279,0.02,95,5,598.3,0.4378
280,0.02,95,5,593.5,0.4378
281,0.04,95,5,588.9,0.4378
282,0.05,95,5,584.8,0.4378
283,0.06,95,5,580.7,0.4378
284,0.08,95,5,581.9,0.4383
285,0.10,95,5,578.1,0.4383
286,0.11,95,5,574.5,0.4383
287,0.14,95,5,571.0,0.4383
288,0.16,95,5,567.8,0.4383
289,0.18,95,5,564.8,0.4383
290,0.21,95,5,562.0,0.4383
291,0.23,95,5,559.8,0.4383
292,0.26,95,5,557.7,0.4383
293,0.29,95,5,555.8,0.4383
294,0.32,95,5,554.5,0.4383
295,0.35,95,5,553.4,0.4383
296,0.38,95,5,552.8,0.4383
297,0.41,95,5,552.6,0.4383
298,0.44,95,5,552.9,0.4383
299,0.47,95,5,553.6,0.4383
300,0.50,95,5,559.3,0.4390
301,0.53,95,5,560.3,0.4390
302,0.56,95,5,566.7,0.4371
303,0.59,95,5,573.1,0.4422
304,0.62,95,5,574.4,0.4422
305,0.65,95,5,576.0,0.4422
306,0.68,95,5,577.8,0.4422
307,0.71,95,5,580.1,0.4422
308,0.74,95,5,582.8,0.4422
309,0.77,95,5,585.4,0.4422
310,0.79,95,5,588.5,0.4422
311,0.82,95,5,591.7,0.4422
312,0.84,95,5,600.3,0.4411
313,0.86,95,5,603.9,0.4411
314,0.89,95,5,607.8,0.4411
315,0.90,95,5,612.0,0.4411
316,0.92,95,5,616.6,0.4411
317,0.94,95,5,621.4,0.4411
318,0.95,95,5,626.5,0.4411
319,0.96,95,5,631.4,0.4411
320,0.98,95,5,641.4,0.4371
321,0.98,95,5,646.6,0.4371
322,0.99,95,5,651.8,0.4371
323,1.00,95,5,657.2,0.4371
324,1.00,95,5,662.4,0.4371
325,1.00,95,5,667.9,0.4371
326,1.00,95,5,673.2,0.4371
327,1.00,95,5,683.4,0.4386
328,0.99,95,5,688.6,0.4386
329,0.98,95,5,693.4,0.4386
330,0.98,95,5,698.3,0.4386
331,0.96,95,5,702.8,0.4386
332,0.95,95,5,707.4,0.4386
333,0.94,95,5,711.8,0.4386
334,0.92,95,5,715.9,0.4386
335,0.90,95,5,719.8,0.4386
336,0.89,95,5,723.6,0.4386
337,0.86,95,5,727.3,0.4386
338,0.84,95,5,730.7,0.4386
339,0.82,95,5,733.7,0.4386
340,0.79,95,5,736.4,0.4386
341,0.77,95,5,738.9,0.4386
342,0.74,95,5,741.2,0.4386
343,0.71,95,5,743.2,0.4386
344,0.68,95,5,744.8,0.4386
345,0.65,95,5,746.2,0.4386
346,0.62,95,5,747.2,0.4386
347,0.59,95,5,748.0,0.4386
348,0.56,95,5,748.4,0.4386
349,0.53,95,5,748.6,0.4386
350,0.50,95,5,748.5,0.4386
351,0.47,95,5,748.2,0.4386
352,0.44,95,5,747.8,0.4386
353,0.41,95,5,747.1,0.4386
354,0.38,95,5,756.1,0.4351
355,0.35,95,5,754.4,0.4351
356,0.32,95,5,752.5,0.4351
357,0.29,95,5,750.1,0.4351
358,0.26,95,5,747.5,0.4351
359,0.23,95,5,744.8,0.4351
360,0.21,95,5,741.6,0.4351
361,0.18,95,5,738.3,0.4351
362,0.16,95,5,734.8,0.4351
363,0.14,95,5,731.1,0.4351
364,0.11,95,5,727.1,0.4351
365,0.10,95,5,723.0,0.4351
366,0.08,95,5,718.7,0.4351
367,0.06,95,5,714.3,0.4351
368,0.05,95,5,709.8,0.4351
369,0.04,95,5,705.2,0.4351
370,0.02,95,5,700.5,0.4351
371,0.02,95,5,695.7,0.4351
372,0.01,95,5,690.9,0.4351
373,0.00,95,5,686.1,0.4351
374,0.00,95,5,681.4,0.4351
