tick,smart_bosses,dumb_bosses,avg_smart_energy,avg_dumb_energy
630,20,18,360.42985819457886,361.6322540926871
631,20,18,358.7272760540262,360.2430144747257
632,20,18,359.46755436083333,361.7832132382453
633,20,18,358.9205732289694,360.8663794180856
634,20,18,359.21002754201953,360.49677867468836
635,20,18,359.7488848412755,361.1256705822227
636,20,18,359.90430994921655,360.6881553295105
637,20,18,360.7364264224641,362.32690091169815
638,20,18,360.19419565486425,359.89201451215393
639,20,18,360.84744078806307,360.83959957030817
640,20,18,359.29446317865825,358.74502591831987
641,20,18,358.06632991108074,360.44605414563034
642,20,18,357.9151564369406,359.06498559652914
643,20,18,358.175352543535,360.7480197835208
644,20,18,356.8816613452459,359.7613348351527
645,20,18,358.7547734297378,361.80626325303723
646,20,18,357.14972687104176,360.40019387537114
647,20,18,357.2837080277041,360.2397913106386
648,20,18,360.0855065435455,361.4136965334701
649,20,18,358.12936334900826,360.4205665190626
650,20,18,356.5751928183119,359.9792450463112
651,20,18,359.33473847719665,359.82103460549314
652,20,18,359.6407930069414,359.00510807554974
653,20,18,357.18244833064955,359.6759927616723
654,20,18,357.77481043156325,359.803244422883
655,20,18,357.4208242259089,357.7429308301089
656,20,18,357.59789578108916,360.83664055580033
657,19,18,358.77385820424723,359.3588316692511
658,18,18,356.81015514140825,359.32534529411663
659,18,18,357.66795289052556,358.2590265438145
660,18,18,356.3184881342729,359.18622149403257
661,19,18,356.0271185934953,357.76540265666006
662,20,18,356.47921888803364,359.5066515350765
663,20,18,354.66897927361384,357.93305761442855
664,20,18,356.0634426623122,357.7033749178566
665,20,18,356.50479054928246,359.5662052061753
666,19,18,356.95215973917243,358.30320724752613
667,18,18,357.4580667673081,358.18750462732294
668,18,18,356.28298716959995,359.8131821512311
669,17,18,357.0558747815324,360.522670790615
670,18,18,355.790129632575,359.8729234381045
671,18,18,357.2900870378169,357.8711053309144
672,18,18,357.52165065780434,359.5030282707314
673,18,18,355.97829062402093,357.9946816742431
674,18,18,356.87720883690764,360.1282407189022
675,19,18,354.7624361237201,356.566732837954
676,19,18,355.72344262770906,357.3863821376092
677,19,18,356.40597921856624,358.5104116845089
678,19,18,356.68756393277386,358.4457293266605
679,19,18,357.52441006282197,357.083073107139
680,19,18,357.3630863475458,358.99510000012265
681,18,18,358.61978513503146,357.8574547135967
682,19,18,358.1983477287313,357.42125980064765
683,19,18,359.4700153523897,356.98142429327464
684,19,18,357.8280961948133,355.7786775457707
685,19,18,358.4140593944513,356.06877586761016
686,19,18,357.4045356874743,354.9999068469984
687,18,18,357.4099340098052,354.7333234876108
688,19,18,357.936272611328,353.7886241194636
689,19,18,356.8487975614139,353.808858007249
690,19,18,356.8037084913319,354.886390451908
691,19,18,356.76862106048753,353.90625351676186
692,18,18,357.7580438577616,354.49628792257005
693,17,18,355.5918586079142,354.24841666920156
694,17,18,355.15685316747533,354.88280566378427
695,17,18,355.57544987565666,354.34933575548996
696,17,18,354.5103462821004,353.5345518656169
697,17,18,355.2940419413285,354.2613235410937
698,17,18,353.5094268429281,353.98483895002187
699,17,18,354.67987971579316,355.0116421603312
700,18,18,353.5116199128705,354.3661902751979
701,18,18,354.2685867266176,354.17061905085035
702,17,18,354.13071316222744,355.5497935199024
703,17,18,354.0666661144229,353.36873884012476
704,17,18,353.7562147320359,351.5925160636981
705,17,18,354.42778560625237,352.57526613287746
706,17,18,353.31822354444824,353.0286322481259
707,17,18,354.43177369724543,351.92485855118605
708,17,18,354.4954909780054,353.2355173741364
709,17,18,355.10797030262216,351.63795633139284
710,17,18,354.5859816154633,350.7852443341841
711,17,18,354.6170104066834,350.8112289661207
712,17,18,354.7242688795868,352.7272335809511
713,17,18,356.6853687191814,351.24159828895284
714,17,18,355.87707631114824,352.2875624828155
715,17,18,355.3995855389117,352.98394629745945
716,17,18,354.1765700185144,354.3966113401214
717,17,18,353.39332949262155,353.61592025951614
718,17,18,353.01337854575,353.958948163165
719,18,18,352.64830492806595,353.48167166210504
720,18,18,352.18592825335134,353.16480978374165
721,18,18,353.6721526636142,351.7357920260857
722,18,18,354.20207121937443,351.80984888013427
723,18,18,353.8696622930541,352.32257665100946
724,18,18,354.59284177215204,351.1918172923752
725,18,18,353.3441517139564,351.4412649635431
726,18,18,353.54922878621403,350.7923836039673
727,18,18,352.47719887876997,350.56006868498577
728,18,18,351.97891505179757,350.13212537679215
729,18,18,350.9519790157118,350.97806921222394
730,18,18,353.4685540786062,349.5703232901587
731,18,18,351.10907082725345,349.10905799823354
732,18,18,352.8025366884975,349.2932046646363
733,18,18,351.67395826991077,349.13225368753166
734,17,18,351.80026069497757,348.7599003150834
735,17,18,352.28694175509213,350.48531627610913
736,18,18,351.2533763496901,348.7878622110824
737,18,18,350.88658801254616,350.3911809914894
738,18,18,351.76175451686623,348.99210935046574
739,18,18,352.5201101333696,347.4284327156414
740,18,18,352.64826427840416,348.3225288684144
741,18,18,352.4743553462501,348.0685554835926
742,18,18,352.77068762009185,348.50312433149344
743,18,18,352.69736593541637,349.80930621470907
744,18,18,351.8578767328728,347.47693902456257
745,18,18,352.6364615793994,347.79263793765693
746,18,18,351.3477379120035,349.1905767951844
747,18,18,351.5038121129526,348.1873948131779
748,18,18,349.856999870001,349.41566019762894
749,18,18,350.05160098814497,347.9612037975356
750,18,18,351.26579684767074,348.5915214599823
751,18,18,350.86769931221073,348.40319301255914
752,18,18,351.04335472230673,348.65635462635214
753,18,18,350.9045101966921,347.930386293468
754,18,18,349.5100361732573,349.0165733316535
755,18,18,349.07519195364455,349.0584031514282
756,18,18,351.1853612366561,346.9676751321897
757,18,18,348.78631197000277,346.6841936406886
758,17,18,350.66248541848404,347.35018196593654
759,17,18,348.1013127930633,347.1060004864276
760,17,18,348.9103321977342,345.36085846011554
761,17,18,347.3115328080983,346.47749774098565
762,16,18,348.6831530358048,344.40975353163407
763,16,18,346.46224848394996,344.13452238196146
764,16,18,347.73084081169105,344.8692753451919
765,16,18,346.1256656052015,343.8419319323338
766,16,18,345.1192830572446,344.36557063592875
767,16,18,344.22789343643524,344.4028777383176
768,16,18,343.9114163613425,343.9556923652425
769,16,18,344.4574118919712,343.365920629529
770,16,18,344.8784550579933,342.6163908645026
771,16,18,345.31987081553183,343.6134186523838
772,16,18,344.4929874905857,343.0104083809928
773,16,18,345.94966768229904,342.6545270521663
774,17,18,345.6384646830267,342.2025012461732
775,17,18,345.92475168688037,343.43531383102635
776,17,18,344.41046195279444,342.6271406257773
777,17,18,344.05733469246184,343.5412742057157
778,17,18,341.5046803265824,343.9136735921247
779,17,18,342.6278135508681,342.58094270849455
780,17,17,343.00722964145,341.0176548406122
781,16,17,342.0713607748387,340.34183927153055
782,16,17,343.48760466123827,341.55833549850615
783,16,17,344.3571004866136,341.7324135324164
784,16,17,341.7839408174392,341.8245265145786
785,16,17,342.4705503862732,341.69582293034443
786,17,17,342.0580713827523,343.1441609033719
787,16,17,345.02000464175615,341.9661207726079
788,16,18,343.2503447722084,342.3399177690963
789,15,18,345.9078949888578,342.3227809565343
790,15,18,344.72111101348855,342.6906510763447
791,15,18,345.0346801352106,343.4611395888473
792,15,17,346.1012079492363,341.8193169677081
793,15,17,343.46568960050405,341.6086989115863
794,15,17,344.63351175090133,339.8492336386274
795,15,17,343.54334677928927,340.47097715266244
796,15,17,345.17274774599923,339.9135703070623
797,14,17,343.21128340270354,339.9744663161247
798,14,17,344.5740490123903,339.3286011379661
799,14,17,342.7633517709776,338.85141116236355
800,14,17,343.201670718068,337.5384031832928
801,14,17,342.5606809598278,338.18569803623666
802,14,17,342.35656428501045,339.11347670972185
803,14,17,339.72374138141294,338.110846287805
804,14,17,340.0314846536237,338.40158310046695
805,14,17,338.9918358835715,339.12665470766063
806,14,17,338.1966636195973,337.8687289785141
807,14,17,338.9889037306874,337.0063745988278
808,14,17,336.7486194377876,335.8834071832355
809,14,17,336.20269684690646,335.5394111530782
810,14,17,336.11971256319947,336.99923371463706
811,14,17,336.30289010709765,336.96785663160483
812,14,17,336.49674361701767,335.5114284528004
813,14,17,335.645706756479,337.1222076766894
814,14,17,338.3284732279678,335.54112260926786
815,14,17,335.6849879948583,335.34066116372213
816,14,17,337.64444982190406,335.1939634209774
817,14,17,335.26975047811976,334.86638458716027
818,14,17,334.36009409399895,334.67330591540764
819,14,17,336.64080478558446,334.1765448097572
820,14,17,335.5854393047899,333.0521886458959
821,14,17,335.7497160000163,332.6493074504491
822,14,17,335.93307708167873,332.7710551640906
823,14,17,337.6011756193135,332.4963532014393
824,14,17,336.5603139213399,332.5829483863716
825,14,17,336.77889425362827,332.5743607550086
826,14,17,336.00060309314887,332.13657313954917
827,14,17,336.7745313452239,330.60083866520205
828,14,17,335.13825311764754,333.3647711106835
829,14,17,336.3864053644642,332.99543266581554
830,14,17,336.7157625672927,333.036736171725
831,14,17,337.139615282491,331.74292052203407
832,14,17,337.4058066808067,331.31431319526473
833,14,17,339.40229184247653,331.61438465301126
834,14,17,338.3729776420142,331.015501109768
835,14,17,338.0784200989224,330.9160891719071
836,14,17,337.3736770990125,328.9555982569726
837,14,17,337.1656661837441,330.09454162716355
838,14,17,338.4478142716802,328.98994137728994
839,14,17,336.78047349288255,328.6882939847501
840,14,17,336.3799799235213,329.11712873412546
841,13,17,334.0497193452155,328.0975752202874
842,14,17,334.8863761223685,327.6719490852442
843,13,17,333.61819581872953,326.9881307041769
844,13,17,334.1163284660431,327.78527985136355
845,13,17,334.24232070344897,327.4938910190808
846,13,17,333.68799992891735,327.7629704851889
847,13,17,332.32829479403307,329.0125841768915
848,13,17,333.7181886971722,328.2080087456613
849,13,17,330.5889490218163,328.28210433141567
850,13,17,334.26378771053805,325.6564344414255
851,13,17,333.9055040498905,328.12704069035294
852,14,17,334.5764497388249,325.9257989215911
853,13,17,332.7477883044179,326.36382637426357
854,13,17,335.30063411580073,324.821218207879
855,13,17,336.67636492930524,323.42491361334294
856,13,17,335.6731773153762,325.77929339015753
857,13,17,335.64414917664226,324.1922068902566
858,13,17,334.2876488871128,324.9639834451029
859,13,17,335.9120027566265,324.3677801669659
860,13,17,334.3382320471376,322.26631958637154
861,13,17,333.81522675887567,325.3635113344462
862,13,17,333.7894084704744,324.3083805450017
863,13,17,334.42744474564574,324.67159817770437
864,13,17,333.80514037607884,324.26462344094085
865,13,17,333.02156282351973,322.21116934441363
866,13,17,331.9200244187828,323.35431285938125
867,13,17,330.93914745863475,323.96392496997606
868,13,17,330.4257245847507,325.4318849830586
869,12,17,331.9816732318152,323.197438225074
870,12,17,330.78519956845116,323.089366809846
871,12,17,330.93166135984916,323.5822800520127
872,12,17,330.7265841576017,321.4882063402172
873,12,17,330.53572222381695,321.5416798502144
874,12,17,330.11000997089485,318.9097154150488
875,12,17,330.13285913945816,319.421650260153
876,12,17,329.0815458344947,319.67101916368335
877,12,17,328.04124646643544,318.7937397775437
878,12,16,326.03536115306935,321.58088894467477
879,12,16,326.57687537759386,320.763517725173
880,12,16,327.6132438654765,321.4316448185016
881,12,16,328.123229684573,318.7575767100249
882,12,16,326.5380762571538,320.5018097364669
883,13,16,327.11857896476516,321.25734208723225
884,13,16,326.16047861073207,321.10423028909366
885,13,16,327.07118909923946,322.1701877323739
886,13,16,326.1323087086124,320.1667111193483
887,13,16,327.8601347621129,320.256214370037
888,13,16,326.7329109522085,320.2970071337467
889,13,16,324.98132137289645,320.66746549444287
890,13,16,322.45307483324956,320.81686006344887
891,13,16,322.78582485739895,319.19261054739644
892,13,16,324.3785657644542,319.8326830564885
893,13,16,324.99497624703304,320.0082148825427
894,13,16,325.27923750031874,319.2361926141383
895,12,16,323.9894896512265,318.85748326316946
896,12,16,324.0086705843319,320.28556425005064
897,12,16,322.88283709426895,318.9775861011186
898,13,16,322.13422992655575,319.0882803810042
899,13,16,322.0704112295708,319.18415504990594
900,13,16,322.5323778917765,318.67055956691974
901,13,16,323.1234820730561,318.62747606753345
902,13,16,323.4157331299034,317.8301468078235
903,13,16,322.60283742590457,317.1087746504945
904,13,16,321.0222036338622,316.98630662478587
905,13,16,321.75158804165295,317.13590798401896
906,13,16,319.53494094305375,318.5621066700762
907,13,16,322.7198726018205,318.07323883911494
908,13,16,321.0410380567838,318.79968505998636
909,13,16,322.071642428222,317.21554302466825
910,13,16,322.4532376623925,316.9344637324597
911,13,16,321.5307649350827,316.9130846215565
912,13,16,321.48891491025955,315.3108729279555
913,12,16,320.04237420601993,315.7609571482347
914,12,16,319.2753137522641,314.9568244627959
915,12,16,318.67860361398624,314.44395775297625
916,13,16,320.7917770781525,315.2141546590585
917,13,16,321.3819871592293,315.1356711064667
918,13,16,321.4262499875812,314.80444686600623
919,13,16,321.47415385775844,313.3994842072003
920,13,16,322.42615987008617,313.2245526009284
921,12,16,321.7758618317155,313.7917292841052
922,12,16,321.1372100493189,312.61405946096613
923,12,16,321.0084410967853,312.9162369442184
924,12,16,319.2021397294081,313.80161455173743
925,13,16,321.3076770529017,311.65175574270177
926,13,16,319.33243672595586,313.3164424053381
927,12,16,320.17896501984234,311.48720390133866
928,12,16,319.07561496078233,311.3998404365952
929,12,16,318.46217178748583,308.91158501674573
930,12,16,320.19957720290233,309.49844354487664
931,12,16,319.1815082057697,307.5690602659629
932,12,16,320.03903082294613,308.2953798807934
933,12,16,318.82532555175777,311.35890158673874
934,12,16,317.9978428205022,308.11403227438143
935,12,16,316.76853299560395,307.82402138232993
936,11,16,315.17913558244385,307.19198856979625
937,11,16,316.27644635764824,305.93177703671256
938,11,16,317.2313790848955,307.68573350168987
939,11,16,318.0321166176396,306.5886682034925
940,11,16,316.1028671591919,307.45626651289035
941,11,16,317.8344134463781,304.30007315463155
942,11,16,316.01838545840707,304.87629637762365
943,11,15,317.49105137495746,304.6317333789411
944,11,15,314.1773608847952,303.8160166172822
945,11,15,314.20139003248187,303.46785325552514
946,11,15,314.6415060730594,302.4443184915525
947,11,15,313.9321373040664,304.637711543132
948,11,15,314.2904767903207,304.0661485562511
949,12,15,314.1085380671462,303.348186115882
950,12,15,314.0548681001641,303.23167057485847
951,12,15,312.55650539834613,303.5083203518608
952,12,15,313.04730811311293,303.6676245042657
953,11,15,312.35598498162176,303.3723974337884
954,12,15,313.745621586145,302.3744267658039
955,12,15,312.666200089948,300.2377580530365
956,12,15,313.16304815527155,300.1933750467117
957,12,15,312.3783235465795,299.499047971944
958,12,15,313.12739225588786,298.7428345700813
959,12,15,311.97134562451333,297.4692025443569
960,12,15,311.6683069951827,299.0575880760625
961,12,15,311.9083619249975,298.93070290699507
962,12,15,311.3740870575907,299.327378764244
963,12,15,311.8936913643786,298.0234190956096
964,12,15,311.96156149236236,299.1095432614228
965,12,15,309.5890387457446,299.3479326805332
966,12,15,311.9497369184066,296.2854415120007
967,12,15,310.7970210311358,296.72605756790114
968,12,15,310.6700969372094,296.61559954834166
969,12,15,311.2918709766916,298.9455792611989
970,12,15,309.9032448031044,296.88787110875364
971,12,15,309.965503512883,298.72228036120816
972,13,15,309.02266349636295,296.5131976759117
973,13,15,309.8326428798095,297.31389887442845
974,13,15,310.1594799012065,297.26372719547203
975,13,15,309.32265183093745,297.5723523325027
976,13,15,308.59241468345016,296.2344258078337
977,13,15,309.02403873229224,298.9374546531368
978,12,15,308.454699473136,296.5879163118555
979,12,15,307.74844722963394,297.5033208499846
980,12,15,306.91461585756065,296.371527559917
981,12,15,306.3025398236641,295.9937961487297
982,12,15,304.43841195943264,297.18823520988815
983,12,15,306.43119592592535,296.8948003539257
984,12,15,307.123028757793,296.7273455086257
985,12,15,306.56364825000406,296.60622647774966
986,12,15,305.7743318883973,296.2723186428679
987,12,15,306.33661528821057,293.73068667599085
988,12,15,305.3201289788754,296.9941883071796
989,12,15,304.34182374620855,295.54747802135165
990,12,15,304.3603972807643,295.67266817947865
991,12,15,305.6431803146866,295.04930723531476
992,12,15,304.43293157124356,296.18009851929804
993,12,15,304.66153790865553,295.83170959068343
994,12,15,304.07041812537096,296.28339557079306
995,12,15,302.74616120944455,295.89997064791294
996,12,15,302.7614236525377,296.0392113673213
997,12,15,302.4260637819436,295.5314905719363
998,12,15,301.5781574386312,294.9110305295979
999,12,15,299.5202107532818,295.1240433394823
1000,12,15,298.92833354058456,294.68689163618063
1001,12,15,298.91582417644474,295.3127163882064
1002,12,15,299.47378964089086,295.1285227564572
1003,12,15,299.72444678899905,296.17913993893194
1004,12,15,299.20630439680997,295.2520868465246
1005,12,15,299.0682678851013,296.5304619004081
1006,12,15,299.7114148036787,294.9539410074776
1007,12,15,300.4181506206973,292.35397170233773
1008,12,15,299.5014281806967,293.25428527519915
1009,12,15,299.1395806330994,293.3795667837268
1010,12,15,298.77902997081594,293.2671094528514
1011,12,15,296.9586782770165,292.71510823873115
1012,12,15,300.3454570610609,293.1957693352007
1013,12,14,297.4126056404956,291.23429512330256
1014,12,15,298.1150293844885,293.5140574255548
1015,12,15,296.55210452086567,291.0516902834313
1016,12,15,296.19356683499257,290.4136517081279
1017,12,15,296.4312386449931,289.5250390965186
1018,12,15,295.5247380361796,292.63890542178905
1019,12,15,293.857037386685,291.51711419485116
1020,12,15,292.65506943776234,293.3403089885535
1021,12,15,293.6159989364533,291.59977190253215
1022,12,15,292.15621138390475,293.3164702009835
1023,12,15,293.3978757403416,291.54103947877627
1024,12,15,295.1778183937602,289.83795113271276
1025,12,15,294.64133355851305,290.6580819013776
1026,12,15,296.18833498758937,289.12066731653243
1027,12,15,294.2338935055142,290.6710814676629
1028,12,15,294.6298139134599,287.40498878132905
1029,12,15,291.9432605192526,287.8782986478527
1030,12,15,291.4385436721645,286.9974777192319
1031,12,15,292.2440558577159,286.0917445429203
1032,12,15,293.61491893083513,286.27131607911815
1033,12,15,291.6843475663757,287.33701248541826
1034,12,15,292.84777727698145,285.6928389641253
1035,12,15,292.5727108509565,286.97982288452835
1036,12,15,293.11857265276603,284.95234181703523
1037,12,15,291.45011657199154,285.194933423862
1038,12,15,292.2049293129308,284.93247140678193
1039,12,15,292.0957032290673,285.4420991856508
1040,12,15,292.91956414094386,286.2699276588721
1041,12,15,291.71795368185985,287.21711934370296
1042,12,15,291.6740492003433,287.12199901282924
1043,12,15,290.8058658387429,288.6206760580783
1044,12,15,291.76307313036,288.3362734448966
1045,12,15,291.14972045292865,286.0422800934769
1046,12,15,291.88477967810866,287.572264076533
1047,12,15,291.9573943696124,287.7696286533287
1048,12,15,292.2453539122646,286.55102785037303
1049,12,15,292.1834903338458,284.97452237163014
1050,12,15,293.3347144521161,285.88771840894435
1051,12,15,291.90338927012704,286.2920056337732
1052,12,15,291.4218665649397,285.66290893533466
1053,12,15,291.9332337772274,284.4060546088238
1054,12,15,293.48704509118613,285.55117955610217
1055,12,15,294.6609243711279,285.7601497804027
1056,12,15,293.6708005947996,286.14381453151725
1057,12,15,294.84400717359193,286.3238956982936
1058,12,15,295.1450510604298,286.63238876087837
1059,12,15,294.1907440905449,286.9617177467768
1060,12,15,294.5958668042922,285.92066190961503
1061,12,15,293.3295430216225,286.97261508147557
1062,12,15,292.3020900670308,285.5559452902755
1063,12,15,292.44179982989266,286.6086297623842
1064,12,15,290.83508146992074,285.82222554678975
1065,12,15,289.82376706538304,286.4818813145815
1066,12,15,290.1668263460907,283.3908306633621
1067,12,15,289.9776256727303,285.4942037570138
1068,12,13,291.17404543038464,283.7770221260288
1069,12,14,290.2678220018172,285.73731432396903
1070,11,14,288.65237030289006,284.8598623697529
1071,11,14,288.6968588558952,286.46846441155094
1072,11,14,289.32631146245586,284.3474140400357
1073,11,15,289.74325694470537,284.8491816879002
1074,12,14,287.9797304426181,282.3421857196262
1075,12,14,288.5231877141326,282.79541062061355
1076,12,14,287.8435056212389,280.94542162207
1077,12,14,287.63320851003044,283.5024533616061
1078,12,14,285.44115790057555,282.42341200211666
1079,12,14,285.369385812195,283.29675887653224
1080,12,14,284.414647054645,283.9446555803598
1081,12,14,284.98921318842736,286.39858146145485
1082,12,14,286.1995401450906,283.32289422968415
1083,12,14,284.8632256056614,285.65496755233465
1084,12,14,284.14020767062203,284.27770396488984
1085,12,14,282.28102027948046,281.3820886737995
1086,12,14,281.4540435484163,283.3456443705113
1087,11,14,281.2680975708414,283.16752107448076
1088,11,14,281.9694602057605,283.18874165556593
1089,11,14,282.2371276188879,283.2300799596901
1090,11,14,280.5142858852678,283.1065586402348
1091,12,14,281.95970981667307,283.9395364154499
1092,11,14,280.78520332140886,281.5255363004533
1093,11,14,281.85262311869707,284.34412812029865
1094,11,14,281.18800289887486,283.26836437806907
1095,11,14,281.0158803634433,281.3828867274609
1096,11,14,280.20885742727654,282.6005792172674
1097,11,14,280.6393650853664,281.2416896551055
1098,11,14,279.55850254249236,279.8450418873063
1099,11,14,279.4640692237753,280.3172326489624
1100,11,14,280.71864008687476,291.7369697132562
1101,10,14,277.8866888203669,290.2403744299553
1102,10,14,278.11125203825543,288.5514758980138
1103,10,14,276.3920843614114,290.2145079658292
1104,10,14,278.17532169044364,289.19927171559976
1105,10,14,278.3762278863232,290.96641991304614
1106,10,14,278.08921665430256,290.2467471263169
1107,10,14,277.56521935424377,292.139930770964
1108,10,14,278.44360786368384,290.79884379775694
1109,10,14,277.76630944650566,293.0856815779873
1110,10,14,277.5080563032795,293.23262421917786
1111,10,14,275.96044833749767,295.53517554496324
1112,11,14,276.4938848610642,294.4193696188451
1113,11,14,278.00991839578546,294.4509456474475
1114,11,14,277.6196752212704,293.87080655789396
1115,11,14,277.37414653750227,293.23974610609025
1116,11,14,278.20678037211997,291.88022018853934
1117,11,14,276.86201805229587,290.1623467876735
1118,11,14,277.21418764569444,291.1593972004196
1119,11,14,278.8276449370063,290.3166069681739
1120,10,14,277.84604520444077,290.17527712578686
1121,10,14,278.74118484791677,290.1689153323084
1122,10,14,278.367752310833,291.71100039899045
1123,10,14,278.78808525517576,290.90605228692067
1124,10,14,277.75128211053624,291.6348860723799
1125,10,14,279.27916001755716,290.51721874338324
1126,10,14,279.4114720602662,291.5246155793506
1127,10,14,278.1313718004717,288.72635566958104
1128,10,14,280.036698541126,288.7660805975847
1129,10,14,278.0594754328911,288.24494338455696
1130,10,14,279.0960087885834,290.7693631873979
1131,10,14,279.4471914853405,290.9679983851238
1132,10,14,278.3540445204918,290.7141109721585
1133,10,14,279.63097543416666,288.37968728268066
1134,10,14,279.1060861611475,289.13426129466217
1135,10,14,278.6274618938011,289.10131505737957
1136,10,14,278.4973363320528,288.4774113495631
1137,10,14,278.89609504271573,287.88223590480425
1138,10,14,279.9733729564104,287.4415419978784
1139,9,14,280.26163240916406,288.70748542274015
1140,9,14,277.29489478774025,288.133281934436
1141,9,14,276.7972630622634,289.2860933488868
1142,9,14,278.02327532742447,286.04863607248376
1143,9,14,278.9761285800645,287.08113073927217
1144,9,14,277.07067424748743,297.2145974588908
1145,10,14,276.0574580768284,299.1466272773254
1146,9,14,274.9755601745037,299.63897557783866
1147,10,14,275.95461173241216,298.7412220914457
1148,9,14,275.76417105275266,296.7112531363286
1149,10,14,275.8953247281931,297.86642888769956
1150,10,14,275.4343863908791,298.48386906319513
1151,10,14,276.1536621958883,298.48332596467657
1152,10,14,278.3309971290387,297.7027208401352
1153,10,14,278.52894761307044,297.6052569211509
1154,10,14,281.9312693053583,296.63347763673886
1155,10,14,280.671254603688,297.4308803366121
1156,10,14,280.3309303749674,296.8968432688627
1157,10,14,281.62943473709413,311.60370824388184
1158,10,14,282.32488291827406,309.27408646468353
1159,10,14,280.3797955616736,309.37136989975954
1160,10,14,281.3633786670011,308.2601361860069
1161,10,14,281.63018538113454,308.68421186828266
1162,10,14,280.2179215986768,310.1083103724755
1163,10,14,281.56655814460214,309.9623571321661
1164,10,14,279.69857073121574,311.8974829680216
1165,9,14,280.4683791775368,310.9914512479165
1166,9,14,278.1353838604713,310.45239567205334
1167,9,14,279.0663343085631,310.7209901783759
1168,9,14,279.55847763974225,312.6602127823833
1169,9,14,278.4022158858497,312.1370838728675
1170,8,14,278.1276672879762,312.9978268359702
1171,8,14,278.8901992261459,313.45427624551365
1172,9,14,278.62552993521655,313.5323074271471
1173,9,13,278.20110912939236,313.8586395346575
1174,9,14,278.7645565706311,312.341494277396
1175,9,14,276.69226926081313,310.985268524872
1176,8,14,278.39739907580247,309.2423033898855
1177,8,14,278.19650926406047,309.73421382187894
1178,8,14,277.6479198610851,308.7320068351756
1179,8,14,277.936739082981,310.3782069315635
1180,8,14,277.7940720254935,307.86523939243926
1181,8,14,277.27344312474895,308.1291878086875
1182,8,14,275.09551182994636,308.24194171942037
1183,8,14,277.1097458783336,309.1397037536396
1184,8,14,276.09654003855024,308.73857107844987
1185,8,14,275.0504316772151,307.551234121536
1186,9,14,274.6014644128914,309.5435295390148
1187,10,14,274.95249643799303,310.24979862690475
1188,10,14,276.1981127424172,309.2981787497992
1189,10,14,275.71255463427974,309.1433320080487
1190,10,13,277.00403388349054,308.95900391782914
1191,9,13,275.1712152384614,307.79736534576534
1192,10,13,276.7447660902348,308.5321593159532
1193,10,13,277.25043939469924,309.84271295691076
1194,10,14,276.591449784203,308.80112196300445
1195,10,14,276.29792447847717,309.3020677724613
1196,8,14,273.9380187776606,308.82446346224907
1197,8,14,274.306132348491,308.25091592535205
1198,9,14,272.68524998428666,308.2905755265051
1199,10,14,272.9689956180792,307.8357273799968
1200,9,14,272.3866401979464,306.9626891453331
1201,8,14,270.2081901187982,309.0714161376168
1202,7,14,268.36647536152475,309.0494059576239
1203,7,14,270.7183813877039,307.623121481726
1204,9,14,270.04859235687894,308.11912979540466
1205,9,14,268.72204311648153,308.38538664290274
1206,9,14,268.6089946039139,307.8569885734509
1207,9,14,268.43740732671307,309.0642492878611
1208,9,14,267.03087887944304,307.80442298380916
1209,9,14,266.1854634407722,308.24356428157716
1210,9,14,268.6933239425382,307.5875509326884
1211,9,14,267.5363361217759,309.09264222970586
1212,9,14,268.4277484191164,308.76673044695593
1213,10,14,268.3508970188096,308.8310941269627
1214,10,14,269.36661199617754,308.0481942184938
1215,10,14,268.7867113168961,308.4145912000735
1216,10,14,267.9114184566988,309.47535295286986
1217,10,14,269.29794236899335,308.7771415244905
1218,10,14,268.8203467350903,307.93428173820666
1219,10,14,269.6453895598399,306.702097214905
1220,10,14,268.31287723312323,309.1731730042144
1221,10,14,268.6732131192482,306.88197649846103
1222,10,14,267.41832983839043,306.06794088369185
1223,10,14,267.9280419756694,306.52961631830607
1224,10,14,269.51671905084334,307.38613010333216
1225,10,14,269.7981330971857,307.3634212105491
1226,10,14,270.7582005837224,306.8392234993568
1227,10,14,270.59650422533946,308.1833062315123
1228,10,14,270.46869445937534,307.28511271353534
1229,10,14,269.49474907570453,306.85314004902006
1230,10,14,270.02769781213635,304.53218548262583
1231,10,13,268.01767594825907,305.9598224416306
1232,10,13,266.58482390032543,306.105139001054
1233,10,13,267.8323381221741,303.38701908753427
1234,10,13,268.2192489484464,302.3301497224731
1235,10,13,268.57767694706433,303.5544395095774
1236,9,13,270.44550303303896,304.54778408877155
1237,9,13,268.7437734374742,306.1047042631134
1238,10,13,268.8933300291473,303.9106310262676
1239,10,13,268.0445595692467,305.11843700441085
1240,10,13,267.252339723044,304.13218798250557
1241,10,13,267.9597668154887,304.1425802466057
1242,10,13,268.3085833871906,303.9865024238281
1243,10,13,266.1324932757703,304.4549753584973
1244,9,13,263.88923415758984,300.18236559345576
1245,10,13,265.06506025652413,301.90312308011903
1246,10,13,265.23858157834997,302.094136157534
1247,9,13,262.79561401736584,302.39308735657363
1248,9,13,262.8009274747466,301.69006474925135
1249,9,13,264.8006796160667,302.2906208872582
1250,8,13,263.102101473486,301.3580632659287
1251,8,13,262.204083759221,300.14354246829214
1252,8,13,258.79109830773996,300.65067851353916
1253,9,12,259.4096563069265,296.4680140288237
1254,9,12,258.4667875843751,296.40096465439797
