tick,prey_pop,pred_pop,avg_prey_eff,avg_prey_fert,avg_pred_hunt,avg_pred_eff
533,194,50,1.1974,1.2948,0.8704,0.4775
534,194,50,1.1983,1.2942,0.8704,0.4775
535,195,50,1.1974,1.2975,0.8704,0.4775
536,195,50,1.1980,1.2997,0.8704,0.4775
537,197,50,1.2037,1.2990,0.8704,0.4775
538,193,50,1.2082,1.2968,0.8704,0.4775
539,195,50,1.2110,1.2924,0.8704,0.4775
540,195,50,1.2134,1.2865,0.8704,0.4775
541,198,50,1.2176,1.2956,0.8704,0.4775
542,192,50,1.2196,1.3077,0.8704,0.4775
543,196,50,1.2184,1.3125,0.8704,0.4775
544,197,50,1.2260,1.3103,0.8704,0.4775
545,193,50,1.2300,1.3068,0.8704,0.4775
546,194,50,1.2273,1.3033,0.8704,0.4775
547,196,50,1.2239,1.2986,0.8704,0.4775
548,195,50,1.2291,1.3010,0.8704,0.4775
549,194,50,1.2390,1.3074,0.8704,0.4775
550,191,50,1.2335,1.3077,0.8704,0.4775
551,198,50,1.2361,1.3143,0.8704,0.4775
552,196,50,1.2300,1.3219,0.8704,0.4775
553,193,50,1.2367,1.3228,0.8704,0.4775
554,198,50,1.2354,1.3204,0.8704,0.4775
555,197,50,1.2363,1.3241,0.8704,0.4775
556,191,50,1.2351,1.3262,0.8704,0.4775
557,192,50,1.2412,1.3352,0.8704,0.4775
558,195,50,1.2441,1.3394,0.8704,0.4775
559,196,50,1.2497,1.3417,0.8704,0.4775
560,195,50,1.2490,1.3420,0.8704,0.4775
561,195,50,1.2517,1.3542,0.8704,0.4775
562,196,50,1.2549,1.3587,0.8704,0.4775
563,195,50,1.2502,1.3540,0.8704,0.4775
564,192,50,1.2566,1.3650,0.8704,0.4775
565,196,50,1.2526,1.3698,0.8704,0.4775
566,191,50,1.2446,1.3721,0.8704,0.4775
567,195,50,1.2480,1.3719,0.8704,0.4775
568,195,50,1.2459,1.3758,0.8704,0.4775
569,197,50,1.2421,1.3745,0.8704,0.4775
570,196,50,1.2433,1.3724,0.8704,0.4775
571,197,50,1.2441,1.3818,0.8704,0.4775
572,198,50,1.2433,1.3772,0.8704,0.4775
573,194,50,1.2472,1.3909,0.8704,0.4775
574,194,50,1.2479,1.3982,0.8704,0.4775
575,192,50,1.2516,1.3958,0.8704,0.4775
576,193,50,1.2519,1.4012,0.8704,0.4775
577,194,50,1.2554,1.4087,0.8704,0.4775
578,194,50,1.2572,1.4106,0.8704,0.4775
579,193,50,1.2607,1.4089,0.8704,0.4775
580,196,50,1.2698,1.4136,0.8704,0.4775
581,195,50,1.2738,1.4105,0.8704,0.4775
582,195,50,1.2734,1.4084,0.8704,0.4775
583,194,50,1.2743,1.4117,0.8704,0.4775
584,191,50,1.2791,1.4129,0.8704,0.4775
585,200,50,1.2832,1.4114,0.8704,0.4775
586,196,50,1.2864,1.4123,0.8704,0.4775
587,195,50,1.2843,1.4135,0.8704,0.4775
588,197,50,1.2871,1.4203,0.8704,0.4775
589,197,50,1.2848,1.4210,0.8704,0.4775
590,196,50,1.2865,1.4192,0.8704,0.4775
591,195,50,1.2831,1.4191,0.8704,0.4775
592,192,50,1.2952,1.4254,0.8704,0.4775
593,195,50,1.3030,1.4193,0.8704,0.4775
594,194,50,1.3077,1.4201,0.8704,0.4775
595,195,50,1.3003,1.4173,0.8704,0.4775
596,198,50,1.3018,1.4233,0.8704,0.4775
597,195,50,1.3045,1.4252,0.8704,0.4775
598,192,50,1.3118,1.4306,0.8704,0.4775
599,194,50,1.3107,1.4395,0.8704,0.4775
600,192,50,1.3113,1.4433,0.8704,0.4775
601,197,50,1.3135,1.4476,0.8704,0.4775
602,198,50,1.3165,1.4483,0.8704,0.4775
603,193,50,1.3216,1.4504,0.8704,0.4775
604,192,50,1.3238,1.4515,0.8704,0.4775
605,196,50,1.3314,1.4559,0.8704,0.4775
606,196,50,1.3323,1.4533,0.8704,0.4775
607,195,50,1.3352,1.4529,0.8704,0.4775
608,196,50,1.3450,1.4501,0.8704,0.4775
609,194,50,1.3409,1.4460,0.8704,0.4775
610,191,50,1.3571,1.4479,0.8704,0.4775
611,199,50,1.3553,1.4384,0.8704,0.4775
612,197,50,1.3591,1.4369,0.8704,0.4775
613,194,50,1.3653,1.4378,0.8704,0.4775
614,196,50,1.3652,1.4365,0.8704,0.4775
615,197,50,1.3632,1.4378,0.8704,0.4775
616,198,50,1.3639,1.4360,0.8704,0.4775
617,195,50,1.3640,1.4373,0.8704,0.4775
618,194,50,1.3731,1.4470,0.8704,0.4775
619,191,50,1.3716,1.4440,0.8704,0.4775
620,192,50,1.3736,1.4381,0.8704,0.4775
621,194,50,1.3829,1.4418,0.8704,0.4775
622,196,50,1.3838,1.4508,0.8704,0.4775
623,194,50,1.3864,1.4483,0.8704,0.4775
624,195,50,1.3908,1.4535,0.8704,0.4775
625,196,50,1.3973,1.4512,0.8704,0.4775
626,193,50,1.3990,1.4537,0.8704,0.4775
627,195,50,1.4017,1.4449,0.8704,0.4775
628,195,50,1.4000,1.4556,0.8704,0.4775
629,192,50,1.4085,1.4514,0.8704,0.4775
630,191,50,1.4139,1.4380,0.8704,0.4775
631,198,50,1.4136,1.4331,0.8704,0.4775
632,195,50,1.4206,1.4347,0.8704,0.4775
633,193,50,1.4198,1.4341,0.8704,0.4775
634,195,50,1.4189,1.4340,0.8704,0.4775
635,192,50,1.4185,1.4250,0.8704,0.4775
636,198,50,1.4225,1.4338,0.8704,0.4775
637,195,50,1.4235,1.4288,0.8704,0.4775
638,197,50,1.4229,1.4269,0.8704,0.4775
639,196,50,1.4165,1.4248,0.8704,0.4775
640,196,50,1.4202,1.4198,0.8704,0.4775
641,193,50,1.4182,1.4212,0.8704,0.4775
642,198,50,1.4195,1.4247,0.8704,0.4775
643,196,50,1.4214,1.4263,0.8704,0.4775
644,193,50,1.4196,1.4324,0.8704,0.4775
645,196,50,1.4206,1.4204,0.8704,0.4775
646,198,50,1.4198,1.4245,0.8704,0.4775
647,192,50,1.4208,1.4286,0.8704,0.4775
648,193,50,1.4182,1.4210,0.8704,0.4775
649,196,50,1.4144,1.4292,0.8704,0.4775
650,195,50,1.4103,1.4245,0.8704,0.4775
651,196,50,1.4159,1.4282,0.8704,0.4775
652,196,50,1.4139,1.4307,0.8704,0.4775
653,193,50,1.4169,1.4270,0.8704,0.4775
654,196,50,1.4245,1.4318,0.8704,0.4775
655,199,50,1.4240,1.4314,0.8704,0.4775
656,196,50,1.4213,1.4285,0.8704,0.4775
657,196,50,1.4240,1.4235,0.8704,0.4775
658,197,50,1.4239,1.4178,0.8704,0.4775
659,188,50,1.4237,1.4183,0.8704,0.4775
660,194,50,1.4180,1.4141,0.8704,0.4775
661,195,50,1.4154,1.4138,0.8704,0.4775
662,195,50,1.4112,1.4090,0.8704,0.4775
663,195,50,1.4122,1.3991,0.8704,0.4775
664,193,50,1.4154,1.3975,0.8704,0.4775
665,193,50,1.4206,1.3992,0.8704,0.4775
666,197,50,1.4147,1.4010,0.8704,0.4775
667,193,50,1.4175,1.3989,0.8704,0.4775
668,194,50,1.4181,1.3902,0.8704,0.4775
669,189,50,1.4122,1.3842,0.8704,0.4775
670,194,50,1.3994,1.3767,0.8704,0.4775
671,196,50,1.3971,1.3760,0.8704,0.4775
672,196,50,1.3900,1.3741,0.8704,0.4775
673,197,50,1.3873,1.3720,0.8704,0.4775
674,194,50,1.3892,1.3698,0.8704,0.4775
675,192,50,1.3871,1.3720,0.8704,0.4775
676,198,50,1.3864,1.3660,0.8704,0.4775
677,197,50,1.3859,1.3694,0.8704,0.4775
678,197,50,1.3905,1.3619,0.8704,0.4775
679,195,50,1.3952,1.3671,0.8704,0.4775
680,194,50,1.3931,1.3752,0.8704,0.4775
681,194,50,1.3973,1.3720,0.8704,0.4775
682,194,50,1.3976,1.3740,0.8704,0.4775
683,195,50,1.4010,1.3772,0.8704,0.4775
684,197,50,1.4010,1.3724,0.8704,0.4775
685,198,50,1.4008,1.3646,0.8704,0.4775
686,193,50,1.3987,1.3565,0.8704,0.4775
687,194,50,1.4037,1.3570,0.8704,0.4775
688,198,50,1.4077,1.3601,0.8704,0.4775
689,197,50,1.4122,1.3589,0.8704,0.4775
690,194,50,1.4123,1.3483,0.8704,0.4775
691,190,50,1.4149,1.3445,0.8704,0.4775
692,194,50,1.4100,1.3416,0.8704,0.4775
693,196,50,1.4119,1.3385,0.8704,0.4775
694,196,50,1.4100,1.3367,0.8704,0.4775
695,197,50,1.4101,1.3431,0.8704,0.4775
696,196,50,1.4079,1.3398,0.8704,0.4775
697,192,50,1.4065,1.3416,0.8704,0.4775
698,190,50,1.4129,1.3589,0.8704,0.4775
699,194,50,1.4095,1.3560,0.8704,0.4775
700,194,50,1.4128,1.3572,0.8704,0.4775
701,195,50,1.4115,1.3568,0.8704,0.4775
702,199,50,1.4154,1.3528,0.8704,0.4775
703,194,50,1.4175,1.3559,0.8704,0.4775
704,194,50,1.4158,1.3587,0.8704,0.4775
705,195,50,1.4165,1.3584,0.8704,0.4775
706,198,50,1.4175,1.3580,0.8704,0.4775
707,196,50,1.4162,1.3507,0.8704,0.4775
708,196,50,1.4244,1.3607,0.8704,0.4775
709,191,50,1.4212,1.3583,0.8704,0.4775
710,193,50,1.4303,1.3532,0.8704,0.4775
711,195,50,1.4216,1.3518,0.8704,0.4775
712,194,50,1.4241,1.3607,0.8704,0.4775
713,197,50,1.4221,1.3563,0.8704,0.4775
714,195,50,1.4249,1.3591,0.8704,0.4775
715,196,50,1.4317,1.3567,0.8704,0.4775
716,192,50,1.4320,1.3590,0.8704,0.4775
717,197,50,1.4313,1.3578,0.8704,0.4775
718,198,50,1.4319,1.3639,0.8704,0.4775
719,198,50,1.4346,1.3677,0.8704,0.4775
720,193,50,1.4404,1.3720,0.8704,0.4775
721,193,50,1.4357,1.3652,0.8704,0.4775
722,192,50,1.4278,1.3635,0.8704,0.4775
723,196,50,1.4302,1.3604,0.8704,0.4775
724,195,50,1.4300,1.3715,0.8704,0.4775
725,194,50,1.4314,1.3715,0.8704,0.4775
726,196,50,1.4300,1.3836,0.8704,0.4775
727,194,50,1.4325,1.3862,0.8704,0.4775
728,199,50,1.4318,1.3870,0.8704,0.4775
729,192,50,1.4330,1.3810,0.8704,0.4775
730,196,50,1.4347,1.3740,0.8704,0.4775
731,192,50,1.4361,1.3676,0.8704,0.4775
732,194,50,1.4365,1.3643,0.8704,0.4775
733,196,50,1.4349,1.3564,0.8704,0.4775
734,197,50,1.4352,1.3580,0.8704,0.4775
735,195,50,1.4318,1.3515,0.8704,0.4775
736,198,50,1.4274,1.3544,0.8704,0.4775
737,196,50,1.4275,1.3516,0.8704,0.4775
738,191,50,1.4235,1.3487,0.8704,0.4775
739,190,50,1.4232,1.3371,0.8704,0.4775
740,198,50,1.4193,1.3380,0.8704,0.4775
741,198,50,1.4225,1.3377,0.8704,0.4775
742,197,50,1.4192,1.3400,0.8704,0.4775
743,190,50,1.4159,1.3405,0.8704,0.4775
744,193,50,1.4218,1.3414,0.8704,0.4775
745,195,50,1.4248,1.3414,0.8704,0.4775
746,199,50,1.4317,1.3449,0.8704,0.4775
747,191,50,1.4348,1.3424,0.8704,0.4775
748,197,50,1.4290,1.3375,0.8704,0.4775
749,194,50,1.4357,1.3378,0.8704,0.4775
750,197,50,1.4414,1.3470,0.8704,0.4775
751,198,50,1.4414,1.3446,0.8704,0.4775
752,197,50,1.4443,1.3467,0.8704,0.4775
753,191,50,1.4471,1.3456,0.8704,0.4775
754,198,50,1.4501,1.3429,0.8704,0.4775
755,194,50,1.4483,1.3410,0.8704,0.4775
756,191,50,1.4514,1.3432,0.8704,0.4775
757,193,50,1.4496,1.3397,0.8704,0.4775
758,195,50,1.4498,1.3348,0.8704,0.4775
759,198,50,1.4586,1.3395,0.8704,0.4775
760,199,50,1.4616,1.3411,0.8704,0.4775
761,197,50,1.4600,1.3405,0.8704,0.4775
762,195,50,1.4571,1.3417,0.8704,0.4775
763,191,50,1.4599,1.3405,0.8704,0.4775
764,188,50,1.4658,1.3418,0.8704,0.4775
765,192,50,1.4849,1.3508,0.8704,0.4775
766,197,50,1.4896,1.3578,0.8704,0.4775
767,199,50,1.4887,1.3574,0.8704,0.4775
768,195,50,1.4883,1.3507,0.8704,0.4775
769,195,50,1.4862,1.3420,0.8704,0.4775
770,197,50,1.4892,1.3398,0.8704,0.4775
771,195,50,1.4857,1.3446,0.8704,0.4775
772,196,50,1.4862,1.3396,0.8704,0.4775
773,195,50,1.4866,1.3403,0.8704,0.4775
774,193,50,1.4841,1.3411,0.8704,0.4775
775,194,50,1.4822,1.3289,0.8704,0.4775
776,197,50,1.4788,1.3198,0.8704,0.4775
777,193,50,1.4745,1.3285,0.8704,0.4775
778,198,50,1.4725,1.3263,0.8704,0.4775
779,198,50,1.4712,1.3280,0.8704,0.4775
780,195,50,1.4702,1.3234,0.8704,0.4775
781,193,50,1.4687,1.3079,0.8704,0.4775
782,193,50,1.4730,1.3028,0.8704,0.4775
783,197,50,1.4766,1.3072,0.8704,0.4775
784,193,50,1.4684,1.3029,0.8704,0.4775
785,195,50,1.4713,1.3064,0.8704,0.4775
786,195,50,1.4696,1.3061,0.8704,0.4775
787,198,50,1.4639,1.3022,0.8704,0.4775
788,200,50,1.4622,1.2971,0.8704,0.4775
789,193,50,1.4660,1.2977,0.8704,0.4775
790,197,50,1.4586,1.2884,0.8704,0.4775
791,192,50,1.4634,1.2854,0.8704,0.4775
792,196,50,1.4521,1.2747,0.8704,0.4775
793,197,50,1.4534,1.2770,0.8704,0.4775
794,198,50,1.4510,1.2762,0.8704,0.4775
795,194,50,1.4347,1.2686,0.8704,0.4775
796,195,50,1.4289,1.2599,0.8704,0.4775
797,194,50,1.4209,1.2502,0.8704,0.4775
798,192,50,1.4142,1.2443,0.8704,0.4775
799,195,50,1.4071,1.2329,0.8704,0.4775
800,194,50,1.4082,1.2321,0.8704,0.4775
801,195,50,1.4066,1.2239,0.8704,0.4775
802,197,50,1.4009,1.2242,0.8704,0.4775
803,193,50,1.4057,1.2246,0.8704,0.4775
804,191,50,1.4067,1.2207,0.8704,0.4775
805,195,50,1.4056,1.2174,0.8704,0.4775
806,195,50,1.4008,1.2172,0.8704,0.4775
807,196,50,1.3979,1.2177,0.8704,0.4775
808,197,50,1.3950,1.2140,0.8704,0.4775
809,195,50,1.3953,1.2181,0.8704,0.4775
810,195,50,1.3903,1.2133,0.8704,0.4775
811,194,50,1.3916,1.2092,0.8704,0.4775
812,196,50,1.3924,1.2092,0.8704,0.4775
813,192,50,1.3864,1.2116,0.8704,0.4775
814,194,50,1.3769,1.1903,0.8704,0.4775
815,194,50,1.3815,1.1971,0.8704,0.4775
816,197,50,1.3751,1.1861,0.8704,0.4775
817,196,50,1.3763,1.1856,0.8704,0.4775
818,196,50,1.3703,1.1828,0.8704,0.4775
819,197,50,1.3750,1.1810,0.8704,0.4775
820,193,50,1.3726,1.1828,0.8704,0.4775
821,198,50,1.3681,1.1836,0.8704,0.4775
822,192,50,1.3621,1.1763,0.8704,0.4775
823,196,50,1.3566,1.1693,0.8704,0.4775
824,194,50,1.3500,1.1668,0.8704,0.4775
825,197,50,1.3524,1.1675,0.8704,0.4775
826,196,50,1.3522,1.1602,0.8704,0.4775
827,196,50,1.3506,1.1640,0.8704,0.4775
828,199,50,1.3551,1.1711,0.8704,0.4775
829,198,50,1.3544,1.1712,0.8704,0.4775
830,193,50,1.3585,1.1769,0.8704,0.4775
831,195,50,1.3603,1.1698,0.8704,0.4775
832,196,50,1.3588,1.1643,0.8704,0.4775
833,194,50,1.3642,1.1693,0.8704,0.4775
834,192,50,1.3564,1.1619,0.8704,0.4775
835,193,50,1.3508,1.1586,0.8704,0.4775
836,195,50,1.3486,1.1573,0.8704,0.4775
837,197,50,1.3482,1.1504,0.8704,0.4775
838,194,50,1.3391,1.1459,0.8704,0.4775
839,192,50,1.3315,1.1372,0.8704,0.4775
840,195,50,1.3299,1.1268,0.8704,0.4775
841,198,50,1.3252,1.1243,0.8704,0.4775
842,196,50,1.3278,1.1238,0.8704,0.4775
843,196,50,1.3263,1.1244,0.8704,0.4775
844,194,50,1.3326,1.1382,0.8704,0.4775
845,196,50,1.3287,1.1447,0.8704,0.4775
846,195,50,1.3297,1.1459,0.8704,0.4775
847,194,50,1.3238,1.1440,0.8704,0.4775
848,192,50,1.3297,1.1380,0.8704,0.4775
849,190,50,1.3305,1.1455,0.8704,0.4775
850,194,50,1.3350,1.1464,0.8704,0.4775
851,194,50,1.3322,1.1448,0.8704,0.4775
852,195,50,1.3314,1.1490,0.8704,0.4775
853,195,50,1.3276,1.1434,0.8704,0.4775
854,197,50,1.3232,1.1422,0.8704,0.4775
855,195,50,1.3166,1.1326,0.8704,0.4775
856,198,50,1.3167,1.1348,0.8704,0.4775
857,195,50,1.3211,1.1414,0.8704,0.4775
858,197,50,1.3216,1.1334,0.8704,0.4775
859,194,50,1.3266,1.1336,0.8704,0.4775
860,196,50,1.3305,1.1405,0.8704,0.4775
861,193,50,1.3271,1.1402,0.8704,0.4775
862,198,50,1.3316,1.1544,0.8704,0.4775
863,197,50,1.3317,1.1513,0.8704,0.4775
864,195,50,1.3325,1.1488,0.8704,0.4775
865,197,50,1.3360,1.1523,0.8704,0.4775
866,197,50,1.3341,1.1515,0.8704,0.4775
867,193,50,1.3335,1.1454,0.8704,0.4775
868,193,50,1.3437,1.1545,0.8704,0.4775
869,194,50,1.3534,1.1597,0.8704,0.4775
870,195,50,1.3591,1.1670,0.8704,0.4775
871,199,50,1.3606,1.1618,0.8704,0.4775
872,194,50,1.3594,1.1579,0.8704,0.4775
873,196,50,1.3635,1.1619,0.8704,0.4775
874,198,50,1.3636,1.1603,0.8704,0.4775
875,195,50,1.3732,1.1660,0.8704,0.4775
876,194,50,1.3711,1.1749,0.8704,0.4775
877,194,50,1.3644,1.1683,0.8704,0.4775
878,196,50,1.3659,1.1771,0.8704,0.4775
879,194,50,1.3684,1.1818,0.8704,0.4775
880,197,50,1.3741,1.1890,0.8704,0.4775
881,193,50,1.3759,1.1885,0.8704,0.4775
882,194,50,1.3757,1.1868,0.8704,0.4775
883,195,50,1.3832,1.1940,0.8704,0.4775
884,195,50,1.3907,1.2059,0.8704,0.4775
885,192,50,1.3992,1.2123,0.8704,0.4775
886,196,50,1.4001,1.2238,0.8704,0.4775
887,194,50,1.4080,1.2321,0.8704,0.4775
888,191,50,1.4115,1.2361,0.8704,0.4775
889,197,50,1.4221,1.2518,0.8704,0.4775
890,197,50,1.4226,1.2435,0.8704,0.4775
891,192,50,1.4280,1.2567,0.8704,0.4775
892,193,50,1.4378,1.2793,0.8704,0.4775
893,194,50,1.4403,1.2808,0.8704,0.4775
894,195,50,1.4419,1.2795,0.8704,0.4775
895,194,50,1.4462,1.2908,0.8704,0.4775
896,198,50,1.4499,1.2963,0.8704,0.4775
897,197,50,1.4523,1.3008,0.8704,0.4775
898,191,50,1.4488,1.2910,0.8704,0.4775
899,197,50,1.4470,1.2965,0.8704,0.4775
900,194,50,1.4494,1.3017,0.8704,0.4775
901,196,50,1.4502,1.3105,0.8704,0.4775
902,196,50,1.4525,1.3030,0.8704,0.4775
903,196,50,1.4597,1.3125,0.8704,0.4775
904,195,50,1.4630,1.3197,0.8704,0.4775
905,195,50,1.4648,1.3244,0.8704,0.4775
906,190,50,1.4655,1.3466,0.8704,0.4775
907,196,50,1.4521,1.3467,0.8704,0.4775
908,194,50,1.4579,1.3520,0.8704,0.4775
909,198,50,1.4591,1.3494,0.8704,0.4775
910,198,50,1.4603,1.3569,0.8704,0.4775
911,198,50,1.4624,1.3596,0.8704,0.4775
912,198,50,1.4630,1.3566,0.8704,0.4775
913,195,50,1.4667,1.3652,0.8704,0.4775
914,196,50,1.4676,1.3662,0.8704,0.4775
915,196,50,1.4674,1.3583,0.8704,0.4775
916,195,50,1.4740,1.3652,0.8704,0.4775
917,198,50,1.4720,1.3632,0.8704,0.4775
918,188,50,1.4753,1.3660,0.8704,0.4775
919,196,50,1.4697,1.3707,0.8704,0.4775
920,194,50,1.4629,1.3633,0.8704,0.4775
921,191,50,1.4584,1.3578,0.8704,0.4775
922,199,50,1.4466,1.3513,0.8704,0.4775
923,195,50,1.4458,1.3470,0.8704,0.4775
924,196,50,1.4498,1.3534,0.8704,0.4775
925,200,50,1.4439,1.3506,0.8704,0.4775
926,200,50,1.4439,1.3506,0.8704,0.4775
927,196,50,1.4427,1.3456,0.8704,0.4775
928,196,50,1.4360,1.3355,0.8704,0.4775
929,191,50,1.4291,1.3280,0.8704,0.4775
930,192,50,1.4283,1.3187,0.8704,0.4775
931,192,50,1.4263,1.3116,0.8704,0.4775
932,198,50,1.4172,1.3042,0.8704,0.4775
933,193,50,1.4100,1.2913,0.8704,0.4775
934,197,50,1.4127,1.2999,0.8704,0.4775
935,192,50,1.4039,1.2894,0.8704,0.4775
936,198,50,1.4011,1.2844,0.8704,0.4775
937,194,50,1.3937,1.2855,0.8704,0.4775
938,195,50,1.3887,1.2806,0.8704,0.4775
939,197,50,1.3835,1.2859,0.8704,0.4775
940,196,50,1.3847,1.2884,0.8704,0.4775
941,192,50,1.3760,1.2900,0.8704,0.4775
942,195,50,1.3652,1.2839,0.8704,0.4775
943,195,50,1.3589,1.2672,0.8704,0.4775
944,195,50,1.3641,1.2671,0.8704,0.4775
945,196,50,1.3655,1.2640,0.8704,0.4775
946,192,50,1.3674,1.2746,0.8704,0.4775
947,195,50,1.3599,1.2752,0.8704,0.4775
948,195,50,1.3594,1.2713,0.8704,0.4775
949,194,50,1.3558,1.2694,0.8704,0.4775
950,199,50,1.3576,1.2594,0.8704,0.4775
951,198,50,1.3593,1.2657,0.8704,0.4775
952,191,50,1.3617,1.2670,0.8704,0.4775
953,194,50,1.3516,1.2626,0.8704,0.4775
954,195,50,1.3502,1.2753,0.8704,0.4775
955,196,50,1.3466,1.2738,0.8704,0.4775
956,193,50,1.3410,1.2699,0.8704,0.4775
957,195,50,1.3377,1.2714,0.8704,0.4775
958,193,50,1.3343,1.2726,0.8704,0.4775
959,195,50,1.3337,1.2807,0.8704,0.4775
960,194,50,1.3358,1.2825,0.8704,0.4775
961,199,50,1.3341,1.2779,0.8704,0.4775
962,196,50,1.3274,1.2702,0.8704,0.4775
963,196,50,1.3239,1.2689,0.8704,0.4775
964,195,50,1.3180,1.2660,0.8704,0.4775
965,194,50,1.3187,1.2779,0.8704,0.4775
966,195,50,1.3161,1.2710,0.8704,0.4775
967,197,50,1.3169,1.2715,0.8704,0.4775
968,197,50,1.3163,1.2717,0.8704,0.4775
969,195,50,1.3193,1.2819,0.8704,0.4775
970,197,50,1.3149,1.2861,0.8704,0.4775
971,194,50,1.3096,1.2869,0.8704,0.4775
972,198,50,1.3068,1.2855,0.8704,0.4775
973,197,50,1.3025,1.2854,0.8704,0.4775
974,194,50,1.3076,1.2912,0.8704,0.4775
975,193,50,1.2996,1.2855,0.8704,0.4775
976,196,50,1.2980,1.2932,0.8704,0.4775
977,197,50,1.2985,1.2958,0.8704,0.4775
978,198,50,1.2944,1.2989,0.8704,0.4775
979,197,50,1.2916,1.2975,0.8704,0.4775
980,192,50,1.2866,1.2972,0.8704,0.4775
981,194,50,1.2852,1.3022,0.8704,0.4775
982,198,50,1.2883,1.3057,0.8704,0.4775
983,192,50,1.2819,1.3085,0.8704,0.4775
984,192,50,1.2839,1.3161,0.8704,0.4775
985,194,50,1.2836,1.3175,0.8704,0.4775
986,198,50,1.2773,1.3198,0.8704,0.4775
987,193,50,1.2793,1.3229,0.8704,0.4775
988,197,50,1.2752,1.3224,0.8704,0.4775
989,195,50,1.2705,1.3208,0.8704,0.4775
990,195,50,1.2699,1.3302,0.8704,0.4775
991,198,50,1.2663,1.3364,0.8704,0.4775
992,194,50,1.2635,1.3376,0.8704,0.4775
993,191,50,1.2641,1.3396,0.8704,0.4775
994,197,50,1.2566,1.3295,0.8704,0.4775
995,197,50,1.2549,1.3306,0.8704,0.4775
996,198,50,1.2559,1.3282,0.8704,0.4775
997,193,50,1.2534,1.3301,0.8704,0.4775
998,195,50,1.2569,1.3326,0.8704,0.4775
999,196,50,1.2576,1.3306,0.8704,0.4775
1000,195,50,1.2576,1.3240,0.8704,0.4775
1001,197,50,1.2565,1.3199,0.8704,0.4775
1002,196,50,1.2560,1.3146,0.8704,0.4775
1003,195,50,1.2560,1.3255,0.8704,0.4775
1004,194,50,1.2530,1.3314,0.8704,0.4775
1005,195,50,1.2553,1.3176,0.8704,0.4775
1006,197,50,1.2546,1.3121,0.8704,0.4775
1007,192,50,1.2523,1.3145,0.8704,0.4775
1008,193,50,1.2503,1.3190,0.8704,0.4775
1009,197,50,1.2488,1.3151,0.8704,0.4775
1010,195,50,1.2521,1.3125,0.8704,0.4775
1011,194,50,1.2558,1.3126,0.8704,0.4775
1012,196,50,1.2625,1.3156,0.8704,0.4775
1013,198,50,1.2634,1.3149,0.8704,0.4775
1014,196,50,1.2650,1.3136,0.8704,0.4775
1015,196,50,1.2654,1.3087,0.8704,0.4775
1016,195,50,1.2641,1.3182,0.8704,0.4775
1017,197,50,1.2653,1.3210,0.8704,0.4775
1018,196,50,1.2702,1.3179,0.8704,0.4775
1019,192,50,1.2589,1.3028,0.8704,0.4775
1020,194,50,1.2618,1.3020,0.8704,0.4775
1021,194,50,1.2669,1.3084,0.8704,0.4775
1022,194,50,1.2705,1.3146,0.8704,0.4775
1023,198,50,1.2756,1.3188,0.8704,0.4775
1024,195,50,1.2737,1.3245,0.8704,0.4775
1025,196,50,1.2774,1.3230,0.8704,0.4775
1026,195,50,1.2768,1.3118,0.8704,0.4775
1027,197,50,1.2814,1.3138,0.8704,0.4775
1028,194,50,1.2838,1.3069,0.8704,0.4775
1029,194,50,1.2844,1.3015,0.8704,0.4775
1030,196,50,1.2885,1.3055,0.8704,0.4775
1031,192,50,1.2944,1.3085,0.8704,0.4775
1032,198,50,1.2957,1.3118,0.8704,0.4775
1033,193,50,1.2977,1.3059,0.8704,0.4775
1034,196,50,1.2973,1.3083,0.8704,0.4775
1035,196,50,1.3047,1.3059,0.8704,0.4775
1036,195,50,1.3003,1.3086,0.8704,0.4775
1037,191,50,1.3021,1.3051,0.8704,0.4775
1038,196,50,1.3078,1.3010,0.8704,0.4775
1039,198,50,1.3029,1.3087,0.8704,0.4775
1040,196,50,1.3033,1.3127,0.8704,0.4775
1041,196,50,1.2999,1.3188,0.8704,0.4775
1042,197,50,1.2994,1.3167,0.8704,0.4775
1043,198,50,1.2959,1.3165,0.8704,0.4775
1044,193,50,1.2958,1.3046,0.8704,0.4775
1045,195,50,1.2918,1.2952,0.8704,0.4775
1046,197,50,1.2922,1.3000,0.8704,0.4775
1047,197,50,1.2895,1.3002,0.8704,0.4775
1048,196,50,1.2878,1.2956,0.8704,0.4775
1049,195,50,1.2941,1.2984,0.8704,0.4775
1050,194,50,1.2906,1.3065,0.8704,0.4775
1051,196,50,1.2900,1.3079,0.8704,0.4775
1052,190,50,1.2906,1.3044,0.8704,0.4775
1053,198,50,1.2864,1.3081,0.8704,0.4775
1054,197,50,1.2893,1.3067,0.8704,0.4775
1055,198,50,1.2878,1.3119,0.8704,0.4775
1056,197,50,1.2862,1.3082,0.8704,0.4775
1057,193,50,1.2863,1.3149,0.8704,0.4775
1058,193,50,1.2820,1.3304,0.8704,0.4775
1059,194,50,1.2799,1.3313,0.8704,0.4775
1060,192,50,1.2836,1.3240,0.8704,0.4775
1061,196,50,1.2852,1.3269,0.8704,0.4775
1062,193,50,1.2809,1.3260,0.8704,0.4775
1063,194,50,1.2797,1.3166,0.8704,0.4775
1064,198,50,1.2797,1.3115,0.8704,0.4775
1065,197,50,1.2802,1.3130,0.8704,0.4775
