tick,smart_bosses,dumb_bosses,avg_smart_energy,avg_dumb_energy
596,16,19,338.2532501597275,363.03997708754815
597,16,19,336.8158768207719,362.65427242118074
598,16,19,336.5756965064739,363.0711633506331
599,16,19,335.7252675612484,361.6439666513404
600,16,19,337.3131135351088,364.017406150634
601,16,19,334.3235950156399,363.9946910899171
602,16,19,336.2147259118006,362.1854984400991
603,16,19,335.4425720906024,362.65011374274764
604,16,19,334.64720439910434,363.85265755999995
605,16,19,335.0454936067969,363.93175788271355
606,16,19,335.1339592854616,363.9375611363439
607,16,19,337.1515353775612,361.6559402834527
608,16,19,338.3936370733111,362.3055597191036
609,16,20,336.25963479316624,361.3339493488016
610,16,20,336.19234812068544,361.5935675936057
611,16,20,334.9692571818987,361.39741063825136
612,16,20,336.0704960163989,361.42486101243696
613,16,20,334.44704677989535,361.7399938217528
614,16,20,334.2933875126474,360.7696931958234
615,16,20,333.66351843072414,360.5332739160048
616,16,20,333.92233103194764,358.8568597944563
617,16,20,331.84457167222354,360.86139499859354
618,16,20,332.9609102547016,360.8160138453672
619,16,20,333.7740526876959,359.88073559889773
620,16,20,336.1732244153413,361.94852046865526
621,16,20,332.60717484319576,360.5547016209217
622,16,19,334.4896618925323,359.8981331907137
623,16,19,334.6737733961805,360.6460031141351
624,16,19,332.7002940891909,359.0083000158054
625,16,19,333.25149395636663,360.38564505318493
626,16,19,332.66538093709846,359.312206056505
627,16,19,331.0768301259257,358.1840281795366
